日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-15,605018,11.36,11.13,11.5,10.96,75494,85717427.0,4.84,-0.27,-0.03,1.61
2025-05-16,605018,11.05,11.63,12.04,11.05,135729,159686153.0,8.89,4.49,0.5,2.89
2025-05-19,605018,11.43,11.24,11.6,10.97,102770,116324312.0,5.42,-3.35,-0.39,2.19
2025-05-20,605018,11.22,11.39,11.53,11.15,77279,88880663.0,3.38,1.33,0.15,1.64
2025-05-21,605018,11.36,11.14,11.39,10.96,61344,69159949.0,3.78,-2.19,-0.25,1.31
2025-05-22,605018,11.03,10.91,11.26,10.88,50985,57047478.0,3.41,-2.06,-0.23,1.08
2025-05-23,605018,10.88,11.32,12.02,10.8,181125,211744779.0,11.18,3.76,0.41,3.85
2025-05-26,605018,10.85,11.19,11.35,10.85,117757,133072651.0,4.42,-1.15,-0.13,2.51
2025-05-27,605018,11.19,11.02,11.19,10.85,77785,86550108.0,3.04,-1.52,-0.17,1.65
2025-05-28,605018,11.0,11.26,11.69,10.91,121134,139336611.0,7.08,2.18,0.24,2.58
2025-05-29,605018,11.25,11.83,12.01,11.25,193637,231928987.0,6.75,5.06,0.57,4.12
2025-05-30,605018,11.93,11.38,12.0,11.31,151924,178073382.0,5.83,-3.8,-0.45,3.23
2025-06-03,605018,11.22,11.43,11.62,11.12,65968,75799357.0,4.39,0.44,0.05,1.4
2025-06-04,605018,11.45,11.5,11.59,11.3,71022,82447848.0,2.54,0.61,0.07,1.51
2025-06-05,605018,11.51,12.67,12.67,11.38,205460,254947225.0,11.22,10.17,1.17,4.37
2025-06-06,605018,12.67,13.04,13.28,12.45,297504,384893998.0,6.55,2.92,0.37,6.33
2025-06-09,605018,12.85,12.85,13.04,12.55,177323,228858517.0,3.76,-1.46,-0.19,3.77
2025-06-10,605018,12.76,12.71,13.3,12.45,153728,199796970.0,6.61,-1.09,-0.14,3.27
2025-06-11,605018,12.94,13.41,13.55,12.9,214293,286344770.0,5.11,5.51,0.7,4.56
2025-06-12,605018,13.16,13.24,14.33,12.95,252546,344331976.0,10.29,-1.27,-0.17,5.37
2025-06-13,605018,13.35,12.39,13.4,12.14,226221,290347045.0,9.52,-6.42,-0.85,4.81
2025-06-16,605018,12.27,12.38,12.92,12.01,111260,139267710.0,7.34,-0.08,-0.01,2.37
2025-06-17,605018,12.45,12.14,12.47,11.89,97207,117787158.0,4.68,-1.94,-0.24,2.07
2025-06-18,605018,12.06,12.13,12.29,11.74,103947,124679242.0,4.53,-0.08,-0.01,2.21
2025-06-19,605018,12.06,12.58,13.34,11.95,300920,384890295.0,11.46,3.71,0.45,6.4
2025-06-20,605018,12.2,11.58,12.44,11.5,215595,258343073.0,7.47,-7.95,-1.0,4.59
2025-06-23,605018,11.41,11.64,11.88,11.31,113080,130709185.0,4.92,0.52,0.06,2.41
2025-06-24,605018,11.68,12.23,12.6,11.68,168679,206086105.0,7.9,5.07,0.59,3.59
2025-06-25,605018,12.33,12.53,12.58,12.17,126799,157295861.0,3.35,2.45,0.3,2.7
2025-06-26,605018,12.44,12.61,12.75,12.38,90952,114156589.0,2.95,0.64,0.08,1.93
2025-06-27,605018,12.84,12.62,12.94,12.4,105548,133932087.0,4.28,0.08,0.01,2.25
2025-06-30,605018,12.68,12.74,12.84,12.51,65934,83738441.0,2.61,0.95,0.12,1.4
2025-07-01,605018,12.74,12.65,12.88,12.54,59894,75885217.0,2.67,-0.71,-0.09,1.27
2025-07-02,605018,12.56,13.22,13.51,12.4,155115,202328094.0,8.77,4.51,0.57,3.3
2025-07-03,605018,13.0,12.44,13.0,12.21,169957,212379051.0,5.98,-5.9,-0.78,3.62
2025-07-04,605018,12.39,12.15,12.43,11.99,71801,87146846.0,3.54,-2.33,-0.29,1.53
2025-07-07,605018,12.15,12.19,12.3,12.02,43680,53130447.0,2.3,0.33,0.04,0.93
2025-07-08,605018,12.17,12.23,12.35,12.09,47496,57993105.0,2.13,0.33,0.04,1.01
2025-07-09,605018,13.45,13.45,13.45,13.28,242777,326483428.0,1.39,9.98,1.22,5.16
2025-07-10,605018,13.3,13.2,13.88,12.72,375172,491554358.0,8.62,-1.86,-0.25,7.98
2025-07-11,605018,12.93,12.69,12.99,12.55,198297,251793480.0,3.33,-3.86,-0.51,4.22
2025-07-14,605018,12.66,13.28,13.38,12.61,219150,287287576.0,6.07,4.65,0.59,4.66
