日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-06,603069,18.05,18.13,18.15,17.65,54755,98304702.0,2.79,1.06,0.19,1.73
2025-05-07,603069,18.23,18.22,18.43,18.08,59325,108154494.0,1.93,0.5,0.09,1.88
2025-05-08,603069,18.13,18.35,18.35,18.08,55004,100411771.0,1.48,0.71,0.13,1.74
2025-05-09,603069,18.4,18.2,18.4,17.93,59217,107164826.0,2.56,-0.82,-0.15,1.87
2025-05-12,603069,18.24,18.04,18.29,17.99,49952,90335304.0,1.65,-0.88,-0.16,1.58
2025-05-13,603069,18.19,17.93,18.19,17.86,34009,61219889.0,1.83,-0.61,-0.11,1.08
2025-05-14,603069,18.0,18.03,18.05,17.76,36459,65417944.0,1.62,0.56,0.1,1.15
2025-05-15,603069,18.03,17.97,18.28,17.83,40028,72234250.0,2.5,-0.33,-0.06,1.27
2025-05-16,603069,18.03,18.41,18.49,17.82,61906,112703264.0,3.73,2.45,0.44,1.96
2025-05-19,603069,18.31,18.57,18.76,18.28,73303,136149590.0,2.61,0.87,0.16,2.32
2025-05-20,603069,18.57,18.65,18.74,18.39,53438,98906905.0,1.88,0.43,0.08,1.69
2025-05-21,603069,18.78,18.65,18.98,18.3,51822,96306920.0,3.65,0.0,0.0,1.64
2025-05-22,603069,18.59,18.52,19.34,18.41,97053,182859646.0,4.99,-0.7,-0.13,3.07
2025-05-23,603069,18.6,18.17,18.65,18.1,50632,92616738.0,2.97,-1.89,-0.35,1.6
2025-05-26,603069,18.17,18.18,18.35,18.06,30629,55679735.0,1.6,0.06,0.01,0.97
2025-05-27,603069,18.14,18.19,18.3,18.0,29705,53847155.0,1.65,0.06,0.01,0.94
2025-05-28,603069,18.24,18.11,18.42,18.07,38209,69766859.0,1.92,-0.44,-0.08,1.21
2025-05-29,603069,18.12,18.84,19.0,18.03,97775,182377175.0,5.36,4.03,0.73,3.09
2025-05-30,603069,19.0,18.84,19.45,18.58,102234,194338340.0,4.62,0.0,0.0,3.24
2025-06-03,603069,18.53,18.84,19.15,18.53,58068,109431055.0,3.29,0.0,0.0,1.84
2025-06-04,603069,18.84,19.29,19.56,18.75,89370,171589299.0,4.3,2.39,0.45,2.83
2025-06-05,603069,19.23,18.68,19.34,18.61,67401,127135849.0,3.78,-3.16,-0.61,2.13
2025-06-06,603069,18.82,19.14,19.6,18.81,148371,285743500.0,4.23,2.46,0.46,4.7
2025-06-09,603069,18.88,18.99,19.14,18.71,63491,119992876.0,2.25,-0.78,-0.15,2.01
2025-06-10,603069,18.95,19.29,19.44,18.85,95084,182285670.0,3.11,1.58,0.3,3.01
2025-06-11,603069,19.2,19.73,20.18,19.2,113665,223951528.0,5.08,2.28,0.44,3.6
2025-06-12,603069,19.59,19.2,19.77,19.16,96128,186700701.0,3.09,-2.69,-0.53,3.04
2025-06-13,603069,19.1,18.9,19.29,18.84,76563,145594550.0,2.34,-1.56,-0.3,2.42
2025-06-16,603069,18.78,18.85,18.95,18.66,45030,84654420.0,1.53,-0.26,-0.05,1.43
2025-06-17,603069,18.88,19.49,19.53,18.72,80787,155112351.0,4.3,3.4,0.64,2.56
2025-06-18,603069,19.48,20.81,21.44,19.29,294865,609852124.0,11.03,6.77,1.32,9.33
2025-06-19,603069,21.0,20.38,21.09,20.38,145238,299151256.0,3.41,-2.07,-0.43,4.6
2025-06-20,603069,20.39,21.43,22.39,20.2,212091,458187620.0,10.75,5.15,1.05,6.71
2025-06-23,603069,21.0,21.21,21.52,21.0,108152,229316409.0,2.43,-1.03,-0.22,3.42
2025-06-24,603069,21.65,21.59,22.16,21.34,160425,349934990.0,3.87,1.79,0.38,5.08
2025-06-25,603069,21.48,21.26,22.01,20.88,155183,329488520.0,5.23,-1.53,-0.33,4.91
2025-06-26,603069,21.05,21.05,21.65,20.72,119282,251800137.0,4.37,-0.99,-0.21,3.77
2025-06-27,603069,21.02,21.01,21.5,20.9,78580,166096678.0,2.85,-0.19,-0.04,2.49
2025-06-30,603069,20.94,21.37,21.73,20.9,96285,206049620.0,3.95,1.71,0.36,3.05
2025-07-01,603069,21.18,20.7,21.45,20.59,96544,201090038.0,4.02,-3.14,-0.67,3.06
2025-07-02,603069,20.7,20.55,20.85,20.47,53902,111235145.0,1.84,-0.72,-0.15,1.71
2025-07-03,603069,20.56,20.88,21.13,20.45,69069,143694487.0,3.31,1.61,0.33,2.19
2025-07-04,603069,21.05,21.68,22.96,20.82,191060,418276426.0,10.25,3.83,0.8,6.05
