日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,002536,13.21,13.09,13.47,13.09,74887,98596811.0,2.61,-9.97,-1.45,1.4
2025-04-08,002536,12.5,11.78,12.85,11.78,253830,304188023.0,8.17,-10.01,-1.31,4.73
2025-04-09,002536,11.5,12.07,12.18,10.6,322956,371347458.0,13.41,2.46,0.29,6.02
2025-04-10,002536,12.6,12.69,13.14,12.53,302235,388251335.64,5.05,5.14,0.62,5.63
2025-04-11,002536,12.84,13.66,13.8,12.79,347895,465663206.8,7.96,7.64,0.97,6.48
2025-04-14,002536,14.46,14.71,14.97,14.21,405629,591662450.15,5.56,7.69,1.05,7.56
2025-04-15,002536,14.6,14.55,14.8,14.28,276131,401679666.57,3.54,-1.09,-0.16,5.15
2025-04-16,002536,14.59,14.66,15.1,14.51,287528,425996445.0,4.05,0.76,0.11,5.27
2025-04-17,002536,14.52,14.79,14.97,14.47,180450,266336532.5,3.41,0.89,0.13,3.31
2025-04-18,002536,14.8,14.28,14.83,14.2,185737,267597027.0,4.26,-3.45,-0.51,3.4
2025-04-21,002536,14.14,15.18,15.33,14.01,259617,380247571.0,9.24,6.3,0.9,4.76
2025-04-22,002536,14.95,14.65,15.01,14.65,177150,261592436.0,2.37,-3.49,-0.53,3.25
2025-04-23,002536,14.8,15.3,15.52,14.77,303790,461564131.01,5.12,4.44,0.65,5.57
2025-04-24,002536,15.55,15.25,15.75,15.17,302329,465156304.21,3.79,-0.33,-0.05,5.54
2025-04-25,002536,15.25,14.97,15.28,14.83,182974,274658030.5,2.95,-1.84,-0.28,3.35
2025-04-28,002536,14.97,14.68,15.01,14.6,162828,240547849.69,2.74,-1.94,-0.29,2.98
2025-04-29,002536,14.6,14.75,15.02,14.53,119251,176860424.5,3.34,0.48,0.07,2.19
2025-04-30,002536,14.73,15.19,15.31,14.69,171397,258219238.7,4.2,2.98,0.44,3.14
2025-05-06,002536,15.64,16.04,16.12,15.32,350132,551179871.52,5.27,5.6,0.85,6.42
2025-05-07,002536,16.25,15.77,16.34,15.53,245213,390044876.33,5.05,-1.68,-0.27,4.49
2025-05-08,002536,15.78,15.9,16.07,15.66,167727,266841273.5,2.6,0.82,0.13,3.07
2025-05-09,002536,15.88,15.5,16.04,15.4,204581,319348288.26,4.03,-2.52,-0.4,3.75
2025-05-12,002536,15.63,15.81,16.1,15.55,227256,359970472.0,3.55,2.0,0.31,4.17
2025-05-13,002536,15.92,15.55,16.0,15.53,140068,220351258.5,2.97,-1.64,-0.26,2.57
2025-05-14,002536,15.57,15.59,16.17,15.45,221911,349028932.0,4.63,0.26,0.04,4.07
2025-05-15,002536,15.45,15.11,15.59,15.11,159609,243776304.56,3.08,-3.08,-0.48,2.93
2025-05-16,002536,15.1,15.4,15.68,15.03,202636,313797835.5,4.3,1.92,0.29,3.71
2025-05-19,002536,15.31,15.55,15.65,14.67,243730,368342949.5,6.36,0.97,0.15,4.47
2025-05-20,002536,15.54,16.07,16.15,15.36,328368,519312061.0,5.08,3.34,0.52,6.02
2025-05-21,002536,16.08,15.43,16.34,15.42,301179,470819039.0,5.72,-3.98,-0.64,5.52
2025-05-22,002536,15.28,15.05,15.47,15.0,142282,216327506.5,3.05,-2.46,-0.38,2.61
2025-05-23,002536,15.1,15.32,15.88,15.08,309861,481658976.32,5.32,1.79,0.27,5.68
2025-05-26,002536,15.22,15.05,15.4,14.81,197827,297192922.5,3.85,-1.76,-0.27,3.63
2025-05-27,002536,14.97,14.67,14.97,14.61,133526,196663514.2,2.39,-2.52,-0.38,2.45
2025-05-28,002536,14.67,14.61,14.89,14.56,100024,147060227.0,2.25,-0.41,-0.06,1.83
2025-05-29,002536,14.59,14.69,14.99,14.59,160233,237700947.6,2.74,0.55,0.08,2.94
2025-05-30,002536,14.61,14.2,14.61,14.14,144566,206791618.16,3.2,-3.34,-0.49,2.65
2025-06-03,002536,14.06,14.21,14.34,14.01,102718,145626528.08,2.32,0.07,0.01,1.88
2025-06-04,002536,14.02,14.27,14.54,13.95,141940,202191531.5,4.15,0.42,0.06,2.6
2025-06-05,002536,14.3,14.81,15.19,14.1,273973,405440005.31,7.64,3.78,0.54,5.02
