日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-09,002424,3.78,3.86,3.9,3.66,329274,124017441.5,6.23,0.26,0.01,2.71
2025-04-10,002424,3.91,3.95,3.99,3.9,266378,104919498.0,2.33,2.33,0.09,2.2
2025-04-11,002424,3.93,3.95,3.97,3.89,171651,67651075.0,2.03,0.0,0.0,1.41
2025-04-14,002424,3.97,4.06,4.11,3.97,200232,81155397.71,3.54,2.78,0.11,1.65
2025-04-15,002424,4.07,4.03,4.08,4.01,147126,59332938.0,1.72,-0.74,-0.03,1.21
2025-04-16,002424,4.0,4.01,4.1,3.95,177742,71518013.62,3.72,-0.5,-0.02,1.47
2025-04-17,002424,4.03,4.01,4.04,4.0,123716,49726765.79,1.0,0.0,0.0,1.02
2025-04-18,002424,3.99,4.0,4.01,3.95,126812,50416012.0,1.5,-0.25,-0.01,1.05
2025-04-21,002424,3.99,4.02,4.05,3.98,127043,51046340.16,1.75,0.5,0.02,1.05
2025-04-22,002424,4.0,3.98,4.02,3.96,132229,52695864.53,1.49,-1.0,-0.04,1.09
2025-04-23,002424,3.99,3.97,4.0,3.97,121781,48476984.0,0.75,-0.25,-0.01,1.0
2025-04-24,002424,3.97,3.87,3.98,3.85,245939,95896456.31,3.27,-2.52,-0.1,2.03
2025-04-25,002424,3.87,3.98,4.02,3.87,218066,86648667.0,3.88,2.84,0.11,1.8
2025-04-28,002424,3.96,4.01,4.08,3.9,233079,92867027.0,4.52,0.75,0.03,1.92
2025-04-29,002424,3.92,3.93,3.98,3.88,214360,84113713.0,2.49,-2.0,-0.08,1.77
2025-04-30,002424,3.93,3.94,4.01,3.93,148938,58893679.9,2.04,0.25,0.01,1.23
2025-05-06,002424,3.98,4.0,4.0,3.94,166275,66008865.0,1.52,1.52,0.06,1.37
2025-05-07,002424,4.01,4.0,4.07,3.98,210622,84609477.0,2.25,0.0,0.0,1.74
2025-05-08,002424,4.0,3.99,4.02,3.97,151274,60464703.77,1.25,-0.25,-0.01,1.25
2025-05-09,002424,4.0,4.01,4.07,3.99,231890,93391762.0,2.01,0.5,0.02,1.91
2025-05-12,002424,4.0,3.98,4.02,3.94,206848,82143643.0,2.0,-0.75,-0.03,1.7
2025-05-13,002424,4.0,3.96,4.01,3.95,147238,58508075.0,1.51,-0.5,-0.02,1.21
2025-05-14,002424,3.96,3.96,3.97,3.92,172716,68051339.47,1.26,0.0,0.0,1.42
2025-05-15,002424,3.94,3.94,4.0,3.92,167827,66400180.0,2.02,-0.51,-0.02,1.38
2025-05-16,002424,3.94,3.94,3.96,3.92,121503,47813412.79,1.02,0.0,0.0,1.0
2025-05-19,002424,3.96,3.99,4.01,3.94,198811,79216759.25,1.78,1.27,0.05,1.64
2025-05-20,002424,4.0,4.07,4.17,3.98,335854,136996145.64,4.76,2.01,0.08,2.77
2025-05-21,002424,4.06,4.06,4.1,4.03,205565,83414137.0,1.72,-0.25,-0.01,1.69
2025-05-22,002424,4.06,4.07,4.16,4.05,251235,102997376.0,2.71,0.25,0.01,2.07
2025-05-23,002424,4.04,4.05,4.13,4.04,207892,84901316.0,2.21,-0.49,-0.02,1.71
2025-05-26,002424,4.06,4.0,4.06,3.95,173613,69388864.0,2.72,-1.23,-0.05,1.43
2025-05-27,002424,4.0,4.01,4.05,3.98,107212,43006826.0,1.75,0.25,0.01,0.88
2025-05-28,002424,4.02,4.03,4.08,4.01,131702,53163431.21,1.75,0.5,0.02,1.09
2025-05-29,002424,4.03,4.04,4.06,4.01,154155,62223253.84,1.24,0.25,0.01,1.27
2025-05-30,002424,4.03,4.01,4.04,4.0,145804,58543648.77,0.99,-0.74,-0.03,1.2
2025-06-03,002424,3.99,4.03,4.04,3.98,131231,52599866.95,1.5,0.5,0.02,1.08
2025-06-04,002424,4.04,4.09,4.09,4.04,210802,85746789.0,1.24,1.49,0.06,1.74
2025-06-05,002424,4.1,4.14,4.18,4.08,316385,130822631.28,2.44,1.22,0.05,2.61
2025-06-06,002424,4.12,4.28,4.35,4.12,593101,254804104.88,5.56,3.38,0.14,4.89
