日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,002042,5.6,5.54,5.85,5.54,186332,104316493.0,5.03,-10.06,-0.62,1.1
2025-04-08,002042,5.15,5.0,5.33,4.99,802914,405729927.08,6.14,-9.75,-0.54,4.72
2025-04-09,002042,4.89,5.5,5.5,4.55,743922,378231160.5,19.0,10.0,0.5,4.37
2025-04-10,002042,5.6,5.49,5.77,5.44,614291,343747146.0,6.0,-0.18,-0.01,3.61
2025-04-11,002042,5.47,5.79,5.92,5.46,557931,319662813.0,8.38,5.46,0.3,3.28
2025-04-14,002042,5.77,6.05,6.13,5.73,522936,312140981.5,6.91,4.49,0.26,3.07
2025-04-15,002042,6.1,6.17,6.32,6.01,578876,358309137.0,5.12,1.98,0.12,3.4
2025-04-16,002042,6.2,6.07,6.32,5.98,459634,281853015.45,5.51,-1.62,-0.1,2.7
2025-04-17,002042,6.05,6.08,6.23,6.02,306892,187817564.65,3.46,0.16,0.01,1.8
2025-04-18,002042,6.06,6.17,6.25,6.04,481123,295872548.71,3.45,1.48,0.09,2.83
2025-04-21,002042,6.14,6.23,6.29,5.95,657894,403133597.06,5.51,0.97,0.06,3.87
2025-04-22,002042,6.25,6.17,6.29,6.1,311877,193063667.3,3.05,-0.96,-0.06,1.83
2025-04-23,002042,6.4,6.25,6.48,6.21,407592,257698473.0,4.38,1.3,0.08,2.4
2025-04-24,002042,6.19,6.07,6.2,6.03,344406,209849842.48,2.72,-2.88,-0.18,2.03
2025-04-25,002042,6.1,6.22,6.35,6.05,526035,326794897.45,4.94,2.47,0.15,3.09
2025-04-28,002042,6.2,6.14,6.22,6.0,458060,279005299.0,3.54,-1.29,-0.08,2.69
2025-04-29,002042,6.11,6.17,6.2,6.04,344414,211466385.5,2.61,0.49,0.03,2.03
2025-04-30,002042,6.18,6.2,6.31,6.14,404892,251571576.1,2.76,0.49,0.03,2.38
2025-05-06,002042,6.22,6.31,6.39,6.04,625161,392658135.0,5.65,1.77,0.11,3.68
2025-05-07,002042,6.3,6.18,6.38,6.1,700959,434578996.5,4.44,-2.06,-0.13,4.12
2025-05-08,002042,6.1,5.57,6.14,5.56,1835571,1042454468.89,9.39,-9.87,-0.61,10.79
2025-05-09,002042,5.58,5.4,5.69,5.4,843069,464422012.32,5.21,-3.05,-0.17,4.96
2025-05-12,002042,5.48,5.39,5.52,5.26,589910,317007338.0,4.81,-0.19,-0.01,3.47
2025-05-13,002042,5.48,5.39,5.59,5.35,509334,277346398.1,4.45,0.0,0.0,2.99
2025-05-14,002042,5.37,5.26,5.38,5.23,525792,278151054.23,2.78,-2.41,-0.13,3.09
2025-05-15,002042,5.23,5.27,5.3,5.15,377067,196830309.8,2.85,0.19,0.01,2.22
2025-05-16,002042,5.23,5.16,5.25,5.13,306165,158679707.06,2.28,-2.09,-0.11,1.8
2025-05-19,002042,5.15,5.16,5.19,5.06,377336,193770933.0,2.52,0.0,0.0,2.22
2025-05-20,002042,5.18,5.15,5.18,5.1,320355,164759887.0,1.55,-0.19,-0.01,1.88
2025-05-21,002042,5.12,5.05,5.16,5.02,407236,206689597.0,2.72,-1.94,-0.1,2.39
2025-05-22,002042,5.02,4.97,5.07,4.94,341040,170356786.98,2.57,-1.58,-0.08,2.01
2025-05-23,002042,4.96,5.02,5.16,4.96,556790,283227486.0,4.02,1.01,0.05,3.27
2025-05-26,002042,5.03,4.78,5.06,4.75,703410,341068706.34,6.18,-4.78,-0.24,4.14
2025-05-27,002042,4.79,4.83,4.86,4.7,383673,183221120.5,3.35,1.05,0.05,2.26
2025-05-28,002042,4.82,4.77,4.87,4.76,218337,104718109.0,2.28,-1.24,-0.06,1.28
2025-05-29,002042,4.78,4.81,4.85,4.76,222758,107081039.91,1.89,0.84,0.04,1.31
2025-05-30,002042,4.79,4.69,4.8,4.66,281386,132451279.8,2.91,-2.49,-0.12,1.65
2025-06-03,002042,4.66,4.67,4.71,4.63,220709,103204753.0,1.71,-0.43,-0.02,1.3
2025-06-04,002042,4.67,4.76,4.81,4.66,285231,135371942.0,3.21,1.93,0.09,1.68
2025-06-05,002042,4.77,4.97,5.09,4.75,696286,344198646.5,7.14,4.41,0.21,4.09
