日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-10,002095,15.31,15.78,15.93,15.31,76487,120465814.52,4.14,5.34,0.8,3.04
2025-04-11,002095,15.65,16.03,16.4,15.51,78983,127657187.28,5.64,1.58,0.25,3.14
2025-04-14,002095,16.3,17.64,17.64,16.3,47482,82681561.34,8.36,10.04,1.61,1.89
2025-04-15,002095,17.64,17.16,17.94,16.79,162074,278780640.32,6.52,-2.72,-0.48,6.44
2025-04-16,002095,17.54,16.49,17.63,16.25,104613,176380985.04,8.04,-3.9,-0.67,4.16
2025-04-17,002095,16.4,16.65,17.25,16.2,85197,142242703.5,6.37,0.97,0.16,3.38
2025-04-18,002095,16.66,16.35,16.83,16.25,50110,82606498.0,3.48,-1.8,-0.3,1.99
2025-04-21,002095,16.35,17.99,17.99,16.26,95429,169245743.64,10.58,10.03,1.64,3.79
2025-04-22,002095,18.53,19.79,19.79,18.31,257871,492544325.06,8.23,10.01,1.8,10.24
2025-04-23,002095,20.44,18.87,21.45,18.63,406398,812480322.28,14.25,-4.65,-0.92,16.15
2025-04-24,002095,18.94,18.0,19.15,17.8,239285,438935178.16,7.15,-4.61,-0.87,9.51
2025-04-25,002095,18.04,19.81,19.81,17.61,215670,404914894.24,12.22,10.06,1.81,8.57
2025-04-28,002095,20.03,20.02,21.11,19.66,439491,900229761.81,7.32,1.06,0.21,17.46
2025-04-29,002095,18.01,18.81,19.54,18.01,268151,506492355.84,7.64,-6.04,-1.21,10.65
2025-04-30,002095,19.14,18.6,19.5,18.6,172880,329029252.32,4.78,-1.12,-0.21,6.87
2025-05-06,002095,18.85,19.53,19.6,18.72,186268,359087405.05,4.73,5.0,0.93,7.4
2025-05-07,002095,19.57,19.44,20.02,19.09,174965,341503440.1,4.76,-0.46,-0.09,6.95
2025-05-08,002095,19.5,20.11,20.57,19.37,267915,537658850.93,6.17,3.45,0.67,10.64
2025-05-09,002095,19.83,18.86,19.92,18.83,176887,338896966.91,5.42,-6.22,-1.25,7.03
2025-05-12,002095,19.23,20.05,20.75,19.23,358056,731914541.18,8.06,6.31,1.19,14.23
2025-05-13,002095,20.05,21.23,21.35,19.73,453037,933417559.63,8.08,5.89,1.18,18.0
2025-05-14,002095,20.57,22.14,22.61,20.2,447205,954004962.15,11.35,4.29,0.91,17.77
2025-05-15,002095,21.6,20.92,22.12,20.78,292946,628586497.7,6.05,-5.51,-1.22,11.64
2025-05-16,002095,20.51,20.51,21.19,19.95,190523,391797574.09,5.93,-1.96,-0.41,7.57
2025-05-19,002095,20.21,20.35,20.72,19.65,162025,325403667.49,5.22,-0.78,-0.16,6.44
2025-05-20,002095,20.3,19.98,20.38,19.83,137250,275732469.79,2.7,-1.82,-0.37,5.45
2025-05-21,002095,19.93,19.39,20.15,19.37,146147,288777523.53,3.9,-2.95,-0.59,5.81
2025-05-22,002095,19.14,19.01,19.63,18.97,116335,224308035.02,3.4,-1.96,-0.38,4.62
2025-05-23,002095,19.0,18.47,19.1,18.45,106491,200449969.98,3.42,-2.84,-0.54,4.23
2025-05-26,002095,18.46,18.71,18.75,18.45,70615,131815307.4,1.62,1.3,0.24,2.81
2025-05-27,002095,18.75,18.92,19.03,18.45,83501,157591579.18,3.1,1.12,0.21,3.32
2025-05-28,002095,18.83,19.32,19.52,18.52,155631,298482196.66,5.29,2.11,0.4,6.18
2025-05-29,002095,19.17,20.15,20.32,19.0,203516,403140454.71,6.83,4.3,0.83,8.09
2025-05-30,002095,19.83,19.46,20.32,19.35,157792,312742100.35,4.81,-3.42,-0.69,6.27
2025-06-03,002095,19.23,19.13,19.79,19.08,100847,195878285.0,3.65,-1.7,-0.33,4.01
2025-06-04,002095,19.11,19.1,19.22,18.92,71786,137100147.82,1.57,-0.16,-0.03,2.85
2025-06-05,002095,19.06,19.23,19.35,18.95,72850,139877168.08,2.09,0.68,0.13,2.89
2025-06-06,002095,19.29,19.05,19.44,18.98,61399,117443099.72,2.39,-0.94,-0.18,2.44
2025-06-09,002095,19.08,19.75,20.16,19.08,132848,261292452.99,5.67,3.67,0.7,5.28
