日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-08,688488,9.6,10.17,10.38,9.6,123971,124466408.0,8.2,6.94,0.66,2.95
2025-04-09,688488,9.9,10.93,11.08,9.17,148672,151796483.0,18.78,7.47,0.76,3.53
2025-04-10,688488,11.02,12.14,12.14,10.86,166621,190732673.0,11.71,11.07,1.21,3.96
2025-04-11,688488,11.66,11.92,12.09,11.63,108097,128317577.0,3.79,-1.81,-0.22,2.57
2025-04-14,688488,11.89,11.7,12.61,11.68,99757,120346984.0,7.8,-1.85,-0.22,2.37
2025-04-15,688488,11.57,11.78,11.9,11.3,73713,85670398.0,5.13,0.68,0.08,1.75
2025-04-16,688488,11.64,10.88,11.64,10.71,89084,98482772.0,7.89,-7.64,-0.9,2.12
2025-04-17,688488,10.87,11.2,11.27,10.7,81325,89413542.0,5.24,2.94,0.32,1.93
2025-04-18,688488,11.1,10.79,11.36,10.79,54461,59776834.0,5.09,-3.66,-0.41,1.29
2025-04-21,688488,10.7,11.42,11.54,10.7,68843,77552487.0,7.78,5.84,0.63,1.64
2025-04-22,688488,11.33,11.6,11.73,11.15,58123,66822285.0,5.08,1.58,0.18,1.38
2025-04-23,688488,11.6,10.46,11.73,10.43,111306,121744640.0,11.21,-9.83,-1.14,2.65
2025-04-24,688488,10.69,10.75,10.85,10.38,105674,112427070.0,4.49,2.77,0.29,2.51
2025-04-25,688488,10.67,10.11,10.67,10.01,94589,96494985.0,6.14,-5.95,-0.64,2.25
2025-04-28,688488,10.5,10.98,11.13,10.27,135010,144522016.0,8.51,8.61,0.87,3.21
2025-04-29,688488,10.77,11.36,11.37,10.71,99622,110386735.0,6.01,3.46,0.38,2.37
2025-04-30,688488,11.48,12.08,12.17,11.3,219840,258898722.0,7.66,6.34,0.72,5.22
2025-05-06,688488,12.36,11.95,12.4,11.7,82047,98402076.0,5.79,-1.08,-0.13,1.95
2025-05-07,688488,12.14,11.55,12.21,11.32,111692,129977023.0,7.45,-3.35,-0.4,2.65
2025-05-08,688488,11.53,11.9,11.94,11.45,89379,104768992.0,4.24,3.03,0.35,2.12
2025-05-09,688488,11.87,11.6,12.09,11.51,57060,66916046.0,4.87,-2.52,-0.3,1.36
2025-05-12,688488,11.61,11.29,11.72,11.03,85075,95700421.0,5.95,-2.67,-0.31,2.02
2025-05-13,688488,11.45,11.41,11.74,11.31,70071,80527380.0,3.81,1.06,0.12,1.67
2025-05-14,688488,11.46,11.46,11.58,11.27,52672,60082431.0,2.72,0.44,0.05,1.25
2025-05-15,688488,11.31,11.39,11.83,11.28,58831,67736050.0,4.8,-0.61,-0.07,1.4
2025-05-16,688488,11.39,11.23,11.61,11.19,52942,60397163.0,3.69,-1.4,-0.16,1.26
2025-05-19,688488,11.32,11.11,11.32,10.9,67976,75218896.0,3.74,-1.07,-0.12,1.62
2025-05-20,688488,11.15,11.35,11.65,11.08,60043,68211336.0,5.13,2.16,0.24,1.43
2025-05-21,688488,11.48,11.3,11.8,11.21,78364,90181888.0,5.2,-0.44,-0.05,1.86
2025-05-22,688488,11.2,11.43,11.77,11.2,63258,72805106.0,5.04,1.15,0.13,1.5
2025-05-23,688488,11.47,11.93,12.12,11.32,105941,125045306.0,7.0,4.37,0.5,2.52
2025-05-26,688488,12.0,11.89,12.2,11.54,105931,125198747.0,5.53,-0.34,-0.04,2.52
2025-05-27,688488,11.7,11.74,12.0,11.56,67015,78854355.0,3.7,-1.26,-0.15,1.59
2025-05-28,688488,11.73,11.56,11.94,11.39,49438,57157576.0,4.68,-1.53,-0.18,1.17
2025-05-29,688488,11.56,12.37,12.64,11.45,135469,165281861.0,10.29,7.01,0.81,3.22
2025-05-30,688488,12.25,13.85,14.82,12.23,213959,284274129.0,20.94,11.96,1.48,5.08
2025-06-03,688488,13.61,14.13,14.8,13.43,221190,309740571.0,9.89,2.02,0.28,5.26
2025-06-04,688488,13.8,13.4,14.0,13.15,198776,266625554.0,6.02,-5.17,-0.73,4.72
2025-06-05,688488,13.35,13.02,13.35,12.83,138326,179704606.0,3.88,-2.84,-0.38,3.29
2025-06-06,688488,13.02,13.52,13.74,12.91,185535,246896759.0,6.37,3.84,0.5,4.41
