日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,300310,6.22,5.38,6.31,5.38,417487,238961826.0,13.82,-20.06,-1.35,6.04
2025-04-08,300310,5.46,5.55,5.72,5.38,346341,191954518.0,6.32,3.16,0.17,5.01
2025-04-09,300310,5.45,5.79,5.85,4.99,424259,233762210.0,15.5,4.32,0.24,6.13
2025-04-10,300310,6.0,5.96,6.16,5.93,349160,211028294.0,3.97,2.94,0.17,5.05
2025-04-11,300310,5.89,6.0,6.09,5.82,249465,149768947.0,4.53,0.67,0.04,3.61
2025-04-14,300310,6.13,6.11,6.22,6.08,248732,152977140.0,2.33,1.83,0.11,3.6
2025-04-15,300310,6.23,6.07,6.32,6.01,266138,162794930.0,5.07,-0.65,-0.04,3.85
2025-04-16,300310,6.01,5.94,6.09,5.82,205355,122301529.0,4.45,-2.14,-0.13,2.97
2025-04-17,300310,5.88,5.91,6.02,5.86,171707,102517355.0,2.69,-0.51,-0.03,2.48
2025-04-18,300310,5.89,6.04,6.13,5.84,299120,179613663.0,4.91,2.2,0.13,4.32
2025-04-21,300310,5.96,6.13,6.14,5.93,242241,147401644.0,3.48,1.49,0.09,3.5
2025-04-22,300310,6.1,6.07,6.14,6.03,187693,113982964.0,1.79,-0.98,-0.06,2.71
2025-04-23,300310,6.09,6.14,6.17,6.07,245728,150524322.0,1.65,1.15,0.07,3.55
2025-04-24,300310,6.04,5.97,6.08,5.9,276489,165399567.0,2.93,-2.77,-0.17,4.0
2025-04-25,300310,5.95,5.95,6.05,5.91,184226,110178634.0,2.35,-0.34,-0.02,2.66
2025-04-28,300310,5.93,5.87,5.98,5.76,211444,123939180.0,3.7,-1.34,-0.08,3.06
2025-04-29,300310,5.84,5.94,5.98,5.79,155023,91865796.0,3.24,1.19,0.07,2.24
2025-04-30,300310,5.94,6.1,6.13,5.94,210578,128022340.0,3.2,2.69,0.16,3.04
2025-05-06,300310,6.17,6.31,6.31,6.13,252038,157699382.0,2.95,3.44,0.21,3.64
2025-05-07,300310,6.39,6.31,6.44,6.21,276124,174364741.0,3.65,0.0,0.0,3.99
2025-05-08,300310,6.26,6.42,6.45,6.21,236379,150956138.0,3.8,1.74,0.11,3.42
2025-05-09,300310,6.4,6.25,6.4,6.2,211038,132271038.0,3.12,-2.65,-0.17,3.05
2025-05-12,300310,6.36,6.53,6.53,6.31,320293,205983777.0,3.52,4.48,0.28,4.63
2025-05-13,300310,6.6,6.34,6.61,6.32,343937,221332553.0,4.44,-2.91,-0.19,4.97
2025-05-14,300310,6.4,6.4,6.43,6.29,232570,147873644.0,2.21,0.95,0.06,3.36
2025-05-15,300310,6.42,6.16,6.55,6.16,272657,170581938.0,6.09,-3.75,-0.24,3.94
2025-05-16,300310,6.12,6.21,6.27,6.09,203929,126845178.0,2.92,0.81,0.05,2.95
2025-05-19,300310,6.21,6.3,6.3,6.15,183059,114255986.0,2.42,1.45,0.09,2.65
2025-05-20,300310,6.26,6.31,6.33,6.17,226065,141641142.0,2.54,0.16,0.01,3.27
2025-05-21,300310,6.4,6.19,6.48,6.18,278958,175557723.0,4.75,-1.9,-0.12,4.03
2025-05-22,300310,6.17,6.24,6.7,6.07,489760,309663718.0,10.18,0.81,0.05,7.08
2025-05-23,300310,6.12,5.96,6.2,5.96,381630,232036168.0,3.85,-4.49,-0.28,5.52
2025-05-26,300310,5.96,6.12,6.12,5.96,242979,147708263.0,2.68,2.68,0.16,3.51
2025-05-27,300310,6.1,6.05,6.11,6.0,179054,108207301.0,1.8,-1.14,-0.07,2.59
2025-05-28,300310,6.06,6.0,6.14,5.98,179321,108236784.0,2.64,-0.83,-0.05,2.59
2025-05-29,300310,6.02,6.34,6.47,5.98,567972,355423360.0,8.17,5.67,0.34,8.21
2025-05-30,300310,6.28,6.11,6.32,6.08,338890,208844985.0,3.79,-3.63,-0.23,4.9
2025-06-03,300310,6.07,6.08,6.18,6.04,235769,143685464.0,2.29,-0.49,-0.03,3.41
2025-06-04,300310,6.06,6.08,6.13,6.05,179441,109125323.0,1.32,0.0,0.0,2.59
2025-06-05,300310,6.16,6.27,6.29,6.12,438316,272453244.3,2.8,3.13,0.19,6.34
