日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-15,300337,10.56,10.63,10.75,10.5,160798,170533040.0,2.35,0.09,0.01,2.26
2025-04-16,300337,10.52,10.35,10.65,10.17,181038,187640459.0,4.52,-2.63,-0.28,2.54
2025-04-17,300337,10.33,10.29,10.49,10.28,126636,131500474.0,2.03,-0.58,-0.06,1.78
2025-04-18,300337,10.03,10.13,10.24,9.84,221967,223002975.0,3.89,-1.55,-0.16,3.12
2025-04-21,300337,10.16,10.44,10.44,10.03,155320,160050271.0,4.05,3.06,0.31,2.18
2025-04-22,300337,10.4,10.24,10.49,10.23,134541,138697647.0,2.49,-1.92,-0.2,1.89
2025-04-23,300337,10.32,10.46,10.52,10.29,165551,172254287.0,2.25,2.15,0.22,2.33
2025-04-24,300337,10.46,10.15,10.46,10.12,151143,154511090.0,3.25,-2.96,-0.31,2.12
2025-04-25,300337,10.13,10.16,10.37,10.11,115856,118680403.0,2.56,0.1,0.01,1.63
2025-04-28,300337,10.16,10.08,10.26,10.02,95206,96028000.0,2.36,-0.79,-0.08,1.34
2025-04-29,300337,10.0,10.18,10.25,9.97,92290,93777558.0,2.78,0.99,0.1,1.3
2025-04-30,300337,10.19,10.27,10.44,10.03,130381,134762948.0,4.03,0.88,0.09,1.83
2025-05-06,300337,10.44,10.81,10.81,10.37,200163,213336605.0,4.28,5.26,0.54,2.81
2025-05-07,300337,11.08,10.91,11.1,10.73,216747,235726543.0,3.42,0.93,0.1,3.05
2025-05-08,300337,10.95,11.13,11.15,10.81,173547,191855111.0,3.12,2.02,0.22,2.44
2025-05-09,300337,11.0,10.59,11.0,10.54,253918,270816881.0,4.13,-4.85,-0.54,3.57
2025-05-12,300337,10.7,10.93,10.98,10.7,166556,180994432.0,2.64,3.21,0.34,2.34
2025-05-13,300337,11.15,10.83,11.18,10.8,155865,170576504.0,3.48,-0.91,-0.1,2.19
2025-05-14,300337,10.79,10.81,10.91,10.73,121659,131493390.0,1.66,-0.18,-0.02,1.71
2025-05-15,300337,10.73,10.51,10.79,10.5,129873,137296116.0,2.68,-2.78,-0.3,1.83
2025-05-16,300337,10.44,10.53,10.78,10.43,114981,122251343.0,3.33,0.19,0.02,1.62
2025-05-19,300337,10.63,10.53,10.65,10.33,118785,124502281.0,3.04,0.0,0.0,1.67
2025-05-20,300337,10.53,10.57,10.58,10.35,116367,122086681.0,2.18,0.38,0.04,1.64
2025-05-21,300337,10.56,10.35,10.57,10.35,134451,139713315.0,2.08,-2.08,-0.22,1.89
2025-05-22,300337,10.3,10.13,10.39,10.09,132680,135401453.0,2.9,-2.13,-0.22,1.87
2025-05-23,300337,10.1,9.97,10.23,9.95,113239,114101110.0,2.76,-1.58,-0.16,1.59
2025-05-26,300337,9.93,10.14,10.15,9.91,86654,87217668.0,2.41,1.71,0.17,1.22
2025-05-27,300337,10.11,9.98,10.11,9.92,109893,109596320.0,1.87,-1.58,-0.16,1.54
2025-05-28,300337,9.98,9.91,10.02,9.85,87464,86876150.0,1.7,-0.7,-0.07,1.23
2025-05-29,300337,9.88,10.09,10.09,9.86,101692,102205531.0,2.32,1.82,0.18,1.43
2025-05-30,300337,10.08,9.84,10.1,9.8,143208,141747458.0,2.97,-2.48,-0.25,2.01
2025-06-03,300337,9.8,9.89,10.0,9.8,95439,94749457.0,2.03,0.51,0.05,1.34
2025-06-04,300337,9.95,9.99,10.08,9.88,98695,98797159.0,2.02,1.01,0.1,1.39
2025-06-05,300337,10.0,10.1,10.13,9.94,122516,123266884.0,1.9,1.1,0.11,1.72
2025-06-06,300337,10.1,10.09,10.16,10.04,93965,94797229.0,1.19,-0.1,-0.01,1.32
2025-06-09,300337,10.08,10.17,10.26,10.08,104835,106654341.0,1.78,0.79,0.08,1.47
2025-06-10,300337,10.22,9.99,10.22,9.89,125203,125583015.0,3.24,-1.77,-0.18,1.76
2025-06-11,300337,10.04,10.18,10.27,10.0,146604,149340563.0,2.7,1.9,0.19,2.06
2025-06-12,300337,10.14,10.24,10.26,10.09,148950,151970190.0,1.67,0.59,0.06,2.09
2025-06-13,300337,10.18,10.7,10.88,10.07,618719,654715352.51,7.91,4.49,0.46,8.7
