日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-08,600279,4.52,4.72,4.72,4.51,139862,65282579.0,4.51,1.29,0.06,1.18
2025-04-09,600279,5.0,5.19,5.19,5.0,405336,208120885.0,4.03,9.96,0.47,3.42
2025-04-10,600279,5.28,5.28,5.65,5.19,586016,315772731.0,8.86,1.73,0.09,4.94
2025-04-11,600279,5.21,5.26,5.44,5.15,451243,238300423.0,5.49,-0.38,-0.02,3.8
2025-04-14,600279,5.25,5.23,5.28,5.11,260200,135752248.0,3.23,-0.57,-0.03,2.19
2025-04-15,600279,5.23,5.1,5.25,5.08,155574,79765968.0,3.25,-2.49,-0.13,1.31
2025-04-16,600279,5.06,5.61,5.61,5.05,815991,449870817.0,10.98,10.0,0.51,6.88
2025-04-17,600279,5.6,5.37,5.6,5.37,628921,342750993.0,4.1,-4.28,-0.24,5.3
2025-04-18,600279,5.42,5.26,5.44,5.22,283473,149968354.0,4.1,-2.05,-0.11,2.39
2025-04-21,600279,5.23,5.28,5.35,5.23,236743,125087851.0,2.28,0.38,0.02,1.99
2025-04-22,600279,5.29,5.49,5.5,5.27,466680,252040337.0,4.36,3.98,0.21,3.93
2025-04-23,600279,5.42,5.37,5.46,5.34,297611,160243227.0,2.19,-2.19,-0.12,2.51
2025-04-24,600279,5.34,5.45,5.46,5.21,363476,194310285.0,4.66,1.49,0.08,3.06
2025-04-25,600279,5.45,5.69,5.95,5.36,564840,317840269.0,10.83,4.4,0.24,4.76
2025-04-28,600279,5.6,5.93,6.1,5.58,649441,379815919.0,9.14,4.22,0.24,5.47
2025-04-29,600279,5.55,5.67,5.75,5.34,476735,265916790.0,6.91,-4.38,-0.26,4.02
2025-04-30,600279,5.58,5.32,5.67,5.31,410069,223569655.0,6.35,-6.17,-0.35,3.46
2025-05-06,600279,5.31,5.35,5.37,5.27,254131,134821500.0,1.88,0.56,0.03,2.14
2025-05-07,600279,5.38,5.42,5.47,5.34,268502,144934295.0,2.43,1.31,0.07,2.26
2025-05-08,600279,5.39,5.36,5.39,5.3,167998,89757539.0,1.66,-1.11,-0.06,1.42
2025-05-09,600279,5.36,5.41,5.65,5.35,293379,160692796.0,5.6,0.93,0.05,2.47
2025-05-12,600279,5.37,5.41,5.44,5.36,161730,87189654.0,1.48,0.0,0.0,1.36
2025-05-13,600279,5.46,5.71,5.95,5.41,526596,296645638.0,9.98,5.55,0.3,4.44
2025-05-14,600279,5.65,5.93,6.0,5.65,692856,403932809.0,6.13,3.85,0.22,5.84
2025-05-15,600279,6.05,5.68,6.38,5.67,764645,460946525.0,11.97,-4.22,-0.25,6.44
2025-05-16,600279,5.76,5.76,5.91,5.61,477519,274566193.0,5.28,1.41,0.08,4.02
2025-05-19,600279,5.9,6.04,6.07,5.78,632234,378115422.0,5.03,4.86,0.28,5.33
2025-05-20,600279,6.04,5.72,6.08,5.69,557468,322174854.0,6.46,-5.3,-0.32,4.7
2025-05-21,600279,5.75,6.29,6.29,5.56,946977,587882628.0,12.76,9.97,0.57,7.98
2025-05-22,600279,6.01,6.92,6.92,5.92,1259924,800166951.0,15.9,10.02,0.63,10.62
2025-05-23,600279,7.0,6.51,7.34,6.49,1349110,934807922.0,12.28,-5.92,-0.41,11.37
2025-05-26,600279,6.37,6.38,6.77,6.31,871977,568668667.0,7.07,-2.0,-0.13,7.35
2025-05-27,600279,6.25,6.38,6.49,6.1,763538,479291631.0,6.11,0.0,0.0,6.43
2025-05-28,600279,6.25,6.12,6.32,6.09,531137,328142812.0,3.61,-4.08,-0.26,4.48
2025-05-29,600279,6.03,6.24,6.27,5.93,467672,288361487.0,5.56,1.96,0.12,3.94
2025-05-30,600279,6.2,6.09,6.5,6.09,464848,291982487.0,6.57,-2.4,-0.15,3.92
2025-06-03,600279,5.98,6.02,6.15,5.94,316528,191424792.0,3.45,-1.15,-0.07,2.67
2025-06-04,600279,6.05,6.31,6.4,5.82,637305,388696752.0,9.63,4.82,0.29,5.37
2025-06-05,600279,6.33,6.16,6.57,6.11,523868,329522252.0,7.29,-2.38,-0.15,4.41
2025-06-06,600279,6.16,6.42,6.66,6.06,789659,506925804.0,9.74,4.22,0.26,6.65
