日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,301330,21.21,17.93,21.21,17.92,45217,106216990.0,14.62,-20.35,-4.58,5.9
2025-04-08,301330,18.27,18.49,19.41,17.96,45984,104781001.0,8.09,3.12,0.56,6.0
2025-04-09,301330,18.1,19.42,19.77,17.07,50249,114715845.0,14.6,5.03,0.93,6.56
2025-04-10,301330,20.05,19.83,20.42,19.8,35766,87787302.0,3.19,2.11,0.41,4.67
2025-04-11,301330,19.63,19.87,20.15,19.6,20864,50849199.0,2.77,0.2,0.04,2.72
2025-04-14,301330,20.2,20.1,20.44,19.99,27653,68426324.0,2.26,1.16,0.23,3.61
2025-04-15,301330,20.0,20.07,20.26,19.83,15960,39039631.0,2.14,-0.15,-0.03,2.08
2025-04-16,301330,19.88,19.69,20.04,18.89,19274,46343389.0,5.73,-1.89,-0.38,2.52
2025-04-17,301330,19.57,19.88,20.12,19.38,19116,46633684.0,3.76,0.96,0.19,2.5
2025-04-18,301330,19.88,19.77,20.01,19.61,10730,26010457.0,2.01,-0.55,-0.11,1.4
2025-04-21,301330,19.83,20.18,20.24,19.62,16860,41406277.0,3.14,2.07,0.41,2.2
2025-04-22,301330,20.19,20.25,20.36,20.05,20288,50225859.0,1.54,0.35,0.07,2.65
2025-04-23,301330,21.27,22.04,22.5,21.27,71009,190657162.0,6.07,8.84,1.79,9.27
2025-04-24,301330,21.96,21.84,22.27,21.69,44912,120644166.0,2.63,-0.91,-0.2,5.86
2025-04-25,301330,21.79,22.12,22.26,21.79,26195,70698090.0,2.15,1.28,0.28,3.42
2025-04-28,301330,22.15,22.41,23.07,22.15,30921,85077330.0,4.16,1.31,0.29,4.04
2025-04-29,301330,21.71,22.36,22.55,21.71,33140,90293960.0,3.75,-0.22,-0.05,4.33
2025-04-30,301330,22.4,22.89,23.12,22.29,34311,95339645.0,3.71,2.37,0.53,4.48
2025-05-06,301330,23.15,23.56,23.64,22.98,42193,120000049.0,2.88,2.93,0.67,5.51
2025-05-07,301330,24.12,24.81,25.42,23.81,94885,286587982.0,6.83,5.31,1.25,12.39
2025-05-08,301330,24.71,25.19,25.76,24.28,84191,258649129.0,5.97,1.53,0.38,10.99
2025-05-09,301330,25.17,24.64,25.29,24.48,55768,168566735.0,3.22,-2.18,-0.55,7.28
2025-05-12,301330,24.78,24.64,24.88,24.41,43189,129648234.0,1.91,0.0,0.0,5.64
2025-05-13,301330,24.83,24.57,25.11,24.53,35057,105766919.0,2.35,-0.28,-0.07,4.58
2025-05-14,301330,24.43,24.3,24.84,24.18,29953,89056678.0,2.69,-1.1,-0.27,3.91
2025-05-15,301330,24.19,24.19,24.38,24.02,20914,61699944.0,1.48,-0.45,-0.11,2.73
2025-05-16,301330,24.09,24.38,24.68,23.94,24819,73955719.0,3.06,0.79,0.19,3.24
2025-05-19,301330,24.95,24.63,25.28,24.24,34335,102915304.0,4.27,1.03,0.25,4.48
2025-05-20,301330,24.66,24.73,24.78,24.26,32925,98531597.0,2.11,0.41,0.1,4.3
2025-05-21,301330,24.61,24.42,24.78,24.37,19066,56976740.0,1.66,-1.25,-0.31,2.49
2025-05-22,301330,24.35,24.06,24.59,23.98,24543,72534922.0,2.5,-1.47,-0.36,3.2
2025-05-23,301330,23.94,23.67,24.23,23.62,23534,68655727.0,2.54,-1.62,-0.39,3.07
2025-05-26,301330,23.57,23.94,24.02,23.52,19281,55963692.0,2.11,1.14,0.27,2.52
2025-05-27,301330,23.93,23.76,24.14,23.73,18724,54498189.0,1.71,-0.75,-0.18,2.44
2025-05-28,301330,23.87,23.67,24.43,23.58,32350,94099202.0,3.58,-0.38,-0.09,4.22
2025-05-29,301330,23.62,24.57,24.61,23.6,42804,127057791.0,4.27,3.8,0.9,5.59
2025-05-30,301330,24.51,24.23,24.88,24.17,37086,110379181.0,2.89,-1.38,-0.34,4.84
2025-06-03,301330,24.23,24.36,24.7,24.07,30003,89356083.0,2.6,0.54,0.13,3.92
2025-06-04,301330,24.45,24.33,24.45,24.09,27171,65973201.0,1.48,-0.12,-0.03,2.96
2025-06-05,301330,24.21,25.12,25.33,24.15,69878,174042281.42,4.85,3.25,0.79,7.62
