日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-09,300191,13.51,14.34,14.45,12.71,103159,141574630.0,12.43,2.43,0.34,4.66
2025-04-10,300191,14.97,15.08,15.49,14.68,136240,204555038.0,5.65,5.16,0.74,6.16
2025-04-11,300191,14.98,15.04,15.28,14.7,82363,123761546.0,3.85,-0.27,-0.04,3.72
2025-04-14,300191,15.18,15.32,15.53,15.11,65674,100638099.0,2.79,1.86,0.28,2.97
2025-04-15,300191,15.32,15.38,15.45,15.02,52401,80028979.0,2.81,0.39,0.06,2.37
2025-04-16,300191,15.27,15.01,15.38,14.68,52600,78897318.0,4.55,-2.41,-0.37,2.38
2025-04-17,300191,15.05,15.12,15.5,15.01,58437,89026111.0,3.26,0.73,0.11,2.64
2025-04-18,300191,15.54,15.75,16.28,15.3,129628,203958288.0,6.48,4.17,0.63,5.86
2025-04-21,300191,15.44,15.8,15.98,15.35,100339,156571741.0,4.0,0.32,0.05,4.54
2025-04-22,300191,15.74,15.4,15.83,15.36,65689,102227590.0,2.97,-2.53,-0.4,2.97
2025-04-23,300191,15.59,15.62,15.76,15.46,59598,92959164.0,1.95,1.43,0.22,2.69
2025-04-24,300191,15.58,15.14,15.62,15.06,55143,84217804.0,3.59,-3.07,-0.48,2.49
2025-04-25,300191,15.11,15.2,15.46,15.07,37240,56696455.0,2.58,0.4,0.06,1.68
2025-04-28,300191,15.07,15.74,16.39,15.03,115784,183251879.0,8.95,3.55,0.54,5.23
2025-04-29,300191,15.7,15.75,16.09,15.7,73114,116251651.0,2.48,0.06,0.01,3.31
2025-04-30,300191,15.76,16.22,16.45,15.76,79029,127677058.0,4.38,2.98,0.47,3.57
2025-05-06,300191,16.17,16.51,16.54,16.17,61457,100599327.0,2.28,1.79,0.29,2.78
2025-05-07,300191,16.68,16.78,16.79,16.35,95395,158434818.0,2.67,1.64,0.27,4.31
2025-05-08,300191,16.6,16.9,17.02,16.51,69158,116364070.0,3.04,0.72,0.12,3.13
2025-05-09,300191,17.07,16.42,17.12,16.41,57208,94892737.0,4.2,-2.84,-0.48,2.59
2025-05-12,300191,16.41,16.37,16.67,16.2,78861,129386152.0,2.86,-0.3,-0.05,3.57
2025-05-13,300191,16.46,16.37,16.69,16.3,48823,80286918.0,2.38,0.0,0.0,2.21
2025-05-14,300191,16.39,16.35,16.49,16.2,32332,52766170.0,1.77,-0.12,-0.02,1.46
2025-05-15,300191,16.26,16.05,16.41,16.02,36063,58109115.0,2.39,-1.83,-0.3,1.63
2025-05-16,300191,15.89,16.11,16.28,15.81,28792,46539143.0,2.93,0.37,0.06,1.3
2025-05-19,300191,16.11,16.21,16.31,16.0,26446,42727895.0,1.92,0.62,0.1,1.2
2025-05-20,300191,16.18,16.3,16.36,16.04,31269,50749076.0,1.97,0.56,0.09,1.41
2025-05-21,300191,16.53,16.12,16.77,16.07,60417,98343080.0,4.29,-1.1,-0.18,2.73
2025-05-22,300191,15.93,16.08,16.28,15.81,54767,88013550.0,2.92,-0.25,-0.04,2.48
2025-05-23,300191,16.01,15.85,16.67,15.76,63488,102690810.0,5.66,-1.43,-0.23,2.87
2025-05-26,300191,15.79,16.05,16.15,15.79,40414,64724247.0,2.27,1.26,0.2,1.83
2025-05-27,300191,16.13,15.95,16.14,15.83,28500,45465190.0,1.93,-0.62,-0.1,1.29
2025-05-28,300191,15.95,17.32,17.6,15.81,169753,286531658.0,11.22,8.59,1.37,7.67
2025-05-29,300191,17.06,16.89,17.06,16.7,108597,183150079.0,2.08,-2.48,-0.43,4.91
2025-05-30,300191,16.8,17.02,17.06,16.71,79966,135204788.0,2.07,0.77,0.13,3.62
2025-06-03,300191,17.15,17.5,17.5,16.99,98279,169667397.0,3.0,2.82,0.48,4.44
2025-06-04,300191,17.58,17.3,17.65,17.25,79934,139107768.0,2.29,-1.14,-0.2,3.61
2025-06-05,300191,17.18,16.95,17.18,16.85,64764,110047933.0,1.91,-2.02,-0.35,2.93
2025-06-06,300191,16.96,17.77,17.95,16.96,107595,188646942.7,5.84,4.84,0.82,4.86
