日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,002362,20.1,19.64,20.6,19.64,33595,66648972.0,4.4,-9.99,-2.18,1.62
2025-04-08,002362,18.5,18.12,19.25,17.68,150845,273610318.07,7.99,-7.74,-1.52,7.27
2025-04-09,002362,17.26,18.71,18.75,16.5,120180,214563620.58,12.42,3.26,0.59,5.79
2025-04-10,002362,19.05,19.11,19.53,19.02,92673,178663420.26,2.73,2.14,0.4,4.46
2025-04-11,002362,18.9,19.28,19.53,18.83,68087,131232931.42,3.66,0.89,0.17,3.28
2025-04-14,002362,19.66,19.69,19.89,19.56,69264,136706499.0,1.71,2.13,0.41,3.34
2025-04-15,002362,19.6,19.78,19.95,19.53,50468,99529898.0,2.13,0.46,0.09,2.43
2025-04-16,002362,19.6,19.25,19.78,18.94,53003,102491037.0,4.25,-2.68,-0.53,2.55
2025-04-17,002362,19.2,19.51,19.98,19.14,61655,120998310.0,4.36,1.35,0.26,2.97
2025-04-18,002362,19.51,19.47,19.67,19.35,29893,58226035.0,1.64,-0.21,-0.04,1.44
2025-04-21,002362,19.46,19.89,19.91,19.29,38789,76530004.0,3.18,2.16,0.42,1.87
2025-04-22,002362,19.91,19.79,20.04,19.72,40391,80262683.0,1.61,-0.5,-0.1,1.95
2025-04-23,002362,20.03,20.19,20.45,19.9,64371,129833415.0,2.78,2.02,0.4,3.1
2025-04-24,002362,20.08,19.76,20.18,19.62,46015,91417321.0,2.77,-2.13,-0.43,2.22
2025-04-25,002362,19.81,19.88,20.15,19.73,35269,70375206.0,2.13,0.61,0.12,1.7
2025-04-28,002362,19.9,19.71,20.1,19.68,36514,72378266.79,2.11,-0.86,-0.17,1.76
2025-04-29,002362,19.55,20.1,20.15,19.5,49541,99093144.05,3.3,1.98,0.39,2.39
2025-04-30,002362,20.14,20.55,20.83,20.06,54974,113040374.96,3.83,2.24,0.45,2.65
2025-05-06,002362,20.98,21.69,21.75,20.84,84312,180480175.74,4.43,5.55,1.14,4.06
2025-05-07,002362,21.91,21.55,21.99,21.4,70359,152183343.74,2.72,-0.65,-0.14,3.39
2025-05-08,002362,21.5,22.09,22.36,21.48,74461,163726499.0,4.08,2.51,0.54,3.59
2025-05-09,002362,21.9,21.61,22.03,21.6,49554,107952356.9,1.95,-2.17,-0.48,2.39
2025-05-12,002362,21.9,21.88,22.02,21.73,35887,78366574.68,1.34,1.25,0.27,1.73
2025-05-13,002362,22.23,21.91,22.9,21.83,96983,216699921.0,4.89,0.14,0.03,4.67
2025-05-14,002362,21.92,22.24,22.34,21.65,78362,173070520.42,3.15,1.51,0.33,3.77
2025-05-15,002362,22.2,21.8,22.88,21.79,62850,139118271.04,4.9,-1.98,-0.44,3.03
2025-05-16,002362,21.7,21.67,21.95,21.5,50771,110414696.0,2.06,-0.6,-0.13,2.45
2025-05-19,002362,21.78,21.81,21.84,21.36,42062,91045906.0,2.22,0.65,0.14,2.03
2025-05-20,002362,21.75,22.12,22.17,21.57,38034,83273049.0,2.75,1.42,0.31,1.83
2025-05-21,002362,22.11,21.7,22.11,21.6,31250,68046417.54,2.31,-1.9,-0.42,1.51
2025-05-22,002362,21.75,21.75,22.1,21.5,56379,123161295.88,2.76,0.23,0.05,2.72
2025-05-23,002362,21.65,21.21,21.84,21.21,45319,97447892.53,2.9,-2.48,-0.54,2.18
2025-05-26,002362,21.85,21.92,22.6,21.6,89301,195524654.93,4.71,3.35,0.71,4.3
2025-05-27,002362,21.71,21.59,21.87,21.45,57501,124396517.1,1.92,-1.51,-0.33,2.77
2025-05-28,002362,21.59,21.32,21.76,21.18,36819,78706929.0,2.69,-1.25,-0.27,1.77
2025-05-29,002362,21.29,22.03,22.04,21.19,63332,138117740.67,3.99,3.33,0.71,3.05
2025-05-30,002362,21.91,21.45,21.92,21.4,40753,88025919.5,2.36,-2.63,-0.58,1.96
2025-06-03,002362,21.2,21.41,21.75,21.2,33801,72725838.0,2.56,-0.19,-0.04,1.63
2025-06-04,002362,21.42,21.47,21.56,21.29,28068,60220862.0,1.26,0.28,0.06,1.35
2025-06-05,002362,21.5,22.47,23.26,21.44,142820,319680546.68,8.48,4.66,1.0,6.88
