日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,002446,5.9,5.62,5.96,5.62,281637,160729827.03,5.45,-9.94,-0.62,3.32
2025-04-08,002446,5.51,5.55,5.69,5.41,340995,188354109.38,4.98,-1.25,-0.07,4.02
2025-04-09,002446,5.42,5.7,5.74,5.2,354553,197499042.0,9.73,2.7,0.15,4.18
2025-04-10,002446,5.82,5.71,5.9,5.7,299992,173844636.1,3.51,0.18,0.01,3.54
2025-04-11,002446,5.65,5.79,5.95,5.6,316161,182549861.99,6.13,1.4,0.08,3.73
2025-04-14,002446,5.87,5.82,5.93,5.8,243982,142839849.32,2.25,0.52,0.03,2.88
2025-04-15,002446,5.8,5.76,5.83,5.69,143854,82671409.75,2.41,-1.03,-0.06,1.7
2025-04-16,002446,5.71,5.65,5.78,5.53,169750,95762916.11,4.34,-1.91,-0.11,2.0
2025-04-17,002446,5.6,5.65,5.72,5.6,123025,69901535.9,2.12,0.0,0.0,1.45
2025-04-18,002446,5.63,6.22,6.22,5.59,466478,279011556.21,11.15,10.09,0.57,5.5
2025-04-21,002446,6.56,6.37,6.66,6.32,1278993,830526779.96,5.47,2.41,0.15,15.09
2025-04-22,002446,6.35,6.12,6.38,6.12,787056,487813581.07,4.08,-3.92,-0.25,9.28
2025-04-23,002446,6.15,6.37,6.7,6.15,838772,536341361.46,8.99,4.08,0.25,9.89
2025-04-24,002446,6.2,6.68,6.78,6.2,1095980,716692352.54,9.11,4.87,0.31,12.93
2025-04-25,002446,6.59,6.55,6.68,6.45,684302,449478682.09,3.44,-1.95,-0.13,8.07
2025-04-28,002446,6.44,6.37,6.5,6.34,414110,264221194.94,2.44,-2.75,-0.18,4.89
2025-04-29,002446,6.37,6.4,6.42,6.27,305259,194279210.82,2.35,0.47,0.03,3.6
2025-04-30,002446,6.4,6.4,6.44,6.32,341006,217631693.16,1.88,0.0,0.0,4.02
2025-05-06,002446,6.46,6.57,6.58,6.42,381181,248227338.13,2.5,2.66,0.17,4.5
2025-05-07,002446,6.65,6.6,6.69,6.52,443397,292228277.35,2.59,0.46,0.03,5.23
2025-05-08,002446,6.56,6.74,6.75,6.54,448129,299493227.91,3.18,2.12,0.14,5.29
2025-05-09,002446,6.77,6.73,6.84,6.63,512600,344874769.39,3.12,-0.15,-0.01,6.05
2025-05-12,002446,6.75,6.93,6.99,6.68,676765,465929993.62,4.61,2.97,0.2,7.98
2025-05-13,002446,6.93,6.72,6.94,6.7,489318,332823707.34,3.46,-3.03,-0.21,5.77
2025-05-14,002446,6.69,6.75,6.85,6.66,340118,229540546.4,2.83,0.45,0.03,4.01
2025-05-15,002446,6.75,6.6,6.76,6.6,254773,169187510.1,2.37,-2.22,-0.15,3.01
2025-05-16,002446,6.57,6.64,6.71,6.57,201087,133903903.57,2.12,0.61,0.04,2.37
2025-05-19,002446,6.65,6.71,6.72,6.58,192530,128281700.46,2.11,1.05,0.07,2.27
2025-05-20,002446,6.69,6.7,6.73,6.62,228006,151695757.96,1.64,-0.15,-0.01,2.69
2025-05-21,002446,6.69,6.59,6.72,6.57,189661,125469107.2,2.24,-1.64,-0.11,2.24
2025-05-22,002446,6.57,6.66,6.78,6.52,323367,215574249.0,3.95,1.06,0.07,3.81
2025-05-23,002446,6.64,6.46,6.7,6.43,284996,186249115.15,4.05,-3.0,-0.2,3.36
2025-05-26,002446,6.46,6.8,6.82,6.46,533837,358556841.39,5.57,5.26,0.34,6.3
2025-05-27,002446,6.76,6.79,6.82,6.67,319447,215923042.55,2.21,-0.15,-0.01,3.77
2025-05-28,002446,6.76,6.79,6.83,6.71,285957,193550920.24,1.77,0.0,0.0,3.37
2025-05-29,002446,6.78,6.94,6.98,6.75,407776,281425421.65,3.39,2.21,0.15,4.81
2025-05-30,002446,6.91,6.83,6.96,6.78,346314,237192896.58,2.59,-1.59,-0.11,4.09
2025-06-03,002446,6.84,6.82,6.94,6.77,279403,191049297.6,2.49,-0.15,-0.01,3.3
2025-06-04,002446,6.79,6.76,6.88,6.72,246881,167310516.5,2.35,-0.88,-0.06,2.91
2025-06-05,002446,6.75,6.98,7.03,6.65,611306,423058569.19,5.62,3.25,0.22,7.21
