日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-15,600490,4.39,4.45,4.47,4.38,537810,238017857.0,2.02,-0.22,-0.01,2.7
2025-05-16,600490,4.59,4.42,4.59,4.34,1138199,505729395.0,5.62,-0.67,-0.03,5.71
2025-05-19,600490,4.46,4.34,4.46,4.3,718454,312122078.0,3.62,-1.81,-0.08,3.61
2025-05-20,600490,4.33,4.38,4.47,4.33,636908,281084683.0,3.23,0.92,0.04,3.2
2025-05-21,600490,4.48,4.5,4.52,4.39,914344,406955167.0,2.97,2.74,0.12,4.59
2025-05-22,600490,4.46,4.39,4.51,4.38,759087,336734535.0,2.89,-2.44,-0.11,3.81
2025-05-23,600490,4.35,4.37,4.43,4.33,633792,277140688.0,2.28,-0.46,-0.02,3.18
2025-05-26,600490,4.36,4.39,4.46,4.33,520588,228921975.0,2.97,0.46,0.02,2.61
2025-05-27,600490,4.4,4.3,4.41,4.27,498986,215527411.0,3.19,-2.05,-0.09,2.5
2025-05-28,600490,4.27,4.27,4.31,4.22,463202,196870299.0,2.09,-0.7,-0.03,2.32
2025-05-29,600490,4.21,4.27,4.34,4.2,417598,177972525.0,3.28,0.0,0.0,2.1
2025-05-30,600490,4.27,4.25,4.31,4.23,316267,134731156.0,1.87,-0.47,-0.02,1.59
2025-06-03,600490,4.32,4.35,4.38,4.28,565100,245334308.0,2.35,2.35,0.1,2.84
2025-06-04,600490,4.33,4.49,4.73,4.31,1287327,583047043.0,9.66,3.22,0.14,6.46
2025-06-05,600490,4.52,4.45,4.59,4.43,798444,359264711.0,3.56,-0.89,-0.04,4.01
2025-06-06,600490,4.44,4.59,4.65,4.44,1028909,469621468.0,4.72,3.15,0.14,5.16
2025-06-09,600490,4.49,4.54,4.58,4.42,785946,352915595.0,3.49,-1.09,-0.05,3.94
2025-06-10,600490,4.51,4.46,4.53,4.4,654251,291728721.0,2.86,-1.76,-0.08,3.28
2025-06-11,600490,4.37,4.47,4.55,4.35,564368,252880927.0,4.48,0.22,0.01,2.83
2025-06-12,600490,4.52,4.58,4.6,4.47,707699,321945011.0,2.91,2.46,0.11,3.55
2025-06-13,600490,4.69,4.58,4.72,4.57,892136,413812572.0,3.28,0.0,0.0,4.48
2025-06-16,600490,4.51,4.46,4.57,4.45,580386,261361991.0,2.62,-2.62,-0.12,2.91
2025-06-17,600490,4.46,4.46,4.54,4.42,437288,195975995.0,2.69,0.0,0.0,2.19
2025-06-18,600490,4.44,4.41,4.46,4.34,432441,190084263.0,2.69,-1.12,-0.05,2.17
2025-06-19,600490,4.39,4.28,4.41,4.27,476315,206496057.0,3.17,-2.95,-0.13,2.39
2025-06-20,600490,4.26,4.22,4.3,4.21,364997,154944876.0,2.1,-1.4,-0.06,1.83
2025-06-23,600490,4.27,4.29,4.36,4.25,396903,170580615.0,2.61,1.66,0.07,1.99
2025-06-24,600490,4.27,4.3,4.34,4.25,344300,148184945.0,2.1,0.23,0.01,1.73
2025-06-25,600490,4.28,4.31,4.32,4.26,396485,170136699.0,1.4,0.23,0.01,1.99
2025-06-26,600490,4.3,4.27,4.35,4.25,442483,190143181.0,2.32,-0.93,-0.04,2.22
2025-06-27,600490,4.3,4.37,4.56,4.29,955520,423736466.0,6.32,2.34,0.1,4.8
2025-06-30,600490,4.4,4.39,4.44,4.34,583537,255567071.0,2.29,0.46,0.02,2.93
2025-07-01,600490,4.4,4.46,4.47,4.32,644842,282775980.0,3.42,1.59,0.07,3.24
2025-07-02,600490,4.43,4.56,4.66,4.4,1041434,472102215.0,5.83,2.24,0.1,5.23
2025-07-03,600490,4.54,4.54,4.63,4.47,584893,264803398.0,3.51,-0.44,-0.02,2.94
2025-07-04,600490,4.49,4.43,4.49,4.4,470979,208923518.0,1.98,-2.42,-0.11,2.36
2025-07-07,600490,4.38,4.5,4.61,4.37,569488,257081452.0,5.42,1.58,0.07,2.86
2025-07-08,600490,4.51,4.59,4.65,4.5,582925,267071970.0,3.33,2.0,0.09,2.93
2025-07-09,600490,4.7,4.47,4.74,4.45,775663,351958050.0,6.32,-2.61,-0.12,3.89
2025-07-10,600490,4.45,4.6,4.61,4.45,579135,262086908.0,3.58,2.91,0.13,2.91
2025-07-11,600490,4.6,4.76,4.85,4.56,1039974,490164020.0,6.3,3.48,0.16,5.22
2025-07-14,600490,4.79,4.91,4.97,4.73,965246,468954654.0,5.04,3.15,0.15,4.84
