日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-09,605123,51.56,54.51,55.08,50.75,30203,160867447.0,8.31,4.57,2.38,2.49
2025-04-10,605123,55.5,54.96,55.8,54.23,22121,121747503.0,2.88,0.83,0.45,1.83
2025-04-11,605123,55.0,55.03,55.67,54.4,18272,100899722.0,2.31,0.13,0.07,1.51
2025-04-14,605123,55.06,54.78,55.49,54.65,15465,85070006.0,1.53,-0.45,-0.25,1.28
2025-04-15,605123,54.88,53.98,54.88,53.62,11448,61835520.0,2.3,-1.46,-0.8,0.94
2025-04-16,605123,54.35,53.55,54.95,53.24,14032,75787610.0,3.17,-0.8,-0.43,1.16
2025-04-17,605123,53.32,54.43,55.88,53.29,20762,113988682.0,4.84,1.64,0.88,1.71
2025-04-18,605123,54.16,53.79,54.49,53.5,8794,47346745.0,1.82,-1.18,-0.64,0.73
2025-04-21,605123,54.0,55.15,55.28,53.53,12051,66077028.0,3.25,2.53,1.36,0.99
2025-04-22,605123,55.03,56.0,57.21,54.75,16664,93377887.0,4.46,1.54,0.85,1.38
2025-04-23,605123,56.19,55.77,56.28,55.6,10611,59263198.0,1.21,-0.41,-0.23,0.88
2025-04-24,605123,55.9,55.0,55.9,54.41,11695,64333667.0,2.67,-1.38,-0.77,0.97
2025-04-25,605123,54.92,55.02,55.5,54.54,8731,48050228.0,1.75,0.04,0.02,0.72
2025-04-28,605123,55.09,53.59,55.8,53.54,11582,62752409.0,4.11,-2.6,-1.43,0.96
2025-04-29,605123,53.6,54.92,55.28,53.36,15011,81861995.0,3.58,2.48,1.33,1.24
2025-04-30,605123,54.71,55.38,55.68,54.7,12243,67771489.0,1.78,0.84,0.46,1.01
2025-05-06,605123,55.84,56.37,56.52,55.41,22651,127107197.0,2.0,1.79,0.99,1.87
2025-05-07,605123,57.3,58.87,59.92,56.4,44288,258289181.0,6.24,4.43,2.5,3.66
2025-05-08,605123,58.0,59.28,59.47,57.89,26697,157078656.0,2.68,0.7,0.41,2.2
2025-05-09,605123,59.3,58.41,59.46,58.0,17695,103397742.0,2.46,-1.47,-0.87,1.46
2025-05-12,605123,56.92,58.12,58.8,56.3,34420,199163004.0,4.28,-0.5,-0.29,2.84
2025-05-13,605123,58.4,56.5,58.48,56.4,26374,150805038.0,3.58,-2.79,-1.62,2.18
2025-05-14,605123,56.5,55.95,57.25,55.71,21167,118632886.0,2.73,-0.97,-0.55,1.75
2025-05-15,605123,55.85,55.24,56.45,55.05,16350,90920725.0,2.5,-1.27,-0.71,1.35
2025-05-16,605123,55.03,54.87,55.97,54.8,17566,96989279.0,2.12,-0.67,-0.37,1.45
2025-05-19,605123,55.04,55.34,55.49,54.12,15182,83248178.0,2.5,0.86,0.47,1.25
2025-05-20,605123,55.33,56.49,56.63,54.67,22816,127665620.0,3.54,2.08,1.15,1.88
2025-05-21,605123,56.26,55.87,56.54,55.55,15791,88326950.0,1.75,-1.1,-0.62,1.3
2025-05-22,605123,55.56,54.95,56.36,54.81,13820,76690358.0,2.77,-1.65,-0.92,1.14
2025-05-23,605123,55.07,54.42,55.8,54.42,14083,77633509.0,2.51,-0.96,-0.53,1.16
2025-05-26,605123,54.66,55.7,56.26,54.12,20248,111994904.0,3.93,2.35,1.28,1.67
2025-05-27,605123,55.68,56.71,57.92,54.6,31467,177258780.0,5.96,1.81,1.01,2.6
2025-05-28,605123,56.5,59.02,62.0,56.31,60714,358300886.0,10.03,4.07,2.31,5.01
2025-05-29,605123,58.15,59.2,59.66,57.93,36213,213218528.0,2.93,0.3,0.18,2.99
2025-05-30,605123,59.16,59.25,60.18,58.88,36835,218973623.0,2.2,0.08,0.05,3.04
2025-06-03,605123,58.89,59.8,60.07,58.58,28077,167020293.0,2.51,0.93,0.55,2.32
2025-06-04,605123,60.21,60.69,62.0,59.6,37359,228352749.0,4.01,1.49,0.89,3.08
2025-06-05,605123,60.6,61.3,62.5,60.59,35337,217305615.0,3.15,1.01,0.61,2.92
2025-06-06,605123,61.31,64.16,64.6,61.31,66940,428292008.0,5.37,4.67,2.86,5.52
