日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-14,300697,10.83,11.03,11.09,10.79,156623,226070508.0,2.83,3.96,0.42,6.15
2025-04-15,300697,11.02,10.89,11.07,10.75,103305,147725916.0,2.9,-1.27,-0.14,4.05
2025-04-16,300697,10.88,10.68,10.93,10.48,86882,122353355.0,4.13,-1.93,-0.21,3.41
2025-04-17,300697,10.75,10.66,10.85,10.59,76086,107465609.0,2.43,-0.19,-0.02,2.99
2025-04-18,300697,10.64,10.73,10.78,10.52,59717,83811483.0,2.44,0.66,0.07,2.34
2025-04-21,300697,10.68,11.08,11.08,10.64,100579,144474949.0,4.1,3.26,0.35,3.95
2025-04-22,300697,11.06,11.07,11.22,10.92,98760,143455574.0,2.71,-0.09,-0.01,3.88
2025-04-23,300697,11.07,11.32,11.44,11.05,120498,178144785.0,3.52,2.26,0.25,4.73
2025-04-24,300697,11.28,11.26,11.45,11.13,111317,165415658.0,2.83,-0.53,-0.06,4.37
2025-04-25,300697,11.22,11.25,11.42,11.13,85189,126372300.0,2.58,-0.09,-0.01,3.34
2025-04-28,300697,11.17,11.06,11.21,10.98,63336,92193124.0,2.04,-1.69,-0.19,2.49
2025-04-29,300697,11.0,11.15,11.22,10.88,59344,86891229.0,3.07,0.81,0.09,2.33
2025-04-30,300697,11.09,11.25,11.32,11.09,56291,83352712.0,2.06,0.9,0.1,2.21
2025-05-06,300697,11.38,11.72,11.74,11.28,110467,168245585.0,4.09,4.18,0.47,4.34
2025-05-07,300697,11.9,11.75,11.92,11.56,118420,182925856.0,3.07,0.26,0.03,4.65
2025-05-08,300697,11.65,11.83,11.9,11.63,74224,115197492.0,2.3,0.68,0.08,2.91
2025-05-09,300697,11.64,11.45,11.7,11.4,87618,132354216.0,2.54,-3.21,-0.38,3.44
2025-05-12,300697,11.55,11.72,11.75,11.52,72560,111090340.0,2.01,2.36,0.27,2.85
2025-05-13,300697,11.85,11.63,11.87,11.55,58977,90491967.0,2.73,-0.77,-0.09,2.31
2025-05-14,300697,11.63,11.64,11.73,11.57,63860,97847564.0,1.38,0.09,0.01,2.51
2025-05-15,300697,11.62,11.4,11.62,11.37,52397,78868396.0,2.15,-2.06,-0.24,2.06
2025-05-16,300697,11.38,11.63,11.71,11.35,69038,105502410.0,3.16,2.02,0.23,2.71
2025-05-19,300697,11.61,11.55,11.63,11.4,47602,71948961.0,1.98,-0.69,-0.08,1.87
2025-05-20,300697,11.55,11.82,11.91,11.44,95548,147202664.0,4.07,2.34,0.27,3.75
2025-05-21,300697,11.77,11.82,11.92,11.55,97501,150448937.0,3.13,0.0,0.0,3.83
2025-05-22,300697,12.0,11.49,12.02,11.48,94816,146025632.0,4.57,-2.79,-0.33,3.72
2025-05-23,300697,11.58,11.09,11.62,11.09,93110,138744328.0,4.61,-3.48,-0.4,3.65
2025-05-26,300697,11.01,11.28,11.36,11.0,53738,79574461.0,3.25,1.71,0.19,2.11
2025-05-27,300697,11.27,11.05,11.27,10.98,49752,72561450.0,2.57,-2.04,-0.23,1.95
2025-05-28,300697,11.05,11.05,11.15,10.98,47962,69764279.0,1.54,0.0,0.0,1.88
2025-05-29,300697,10.98,11.19,11.25,10.98,41629,61222992.0,2.44,1.27,0.14,1.63
2025-05-30,300697,11.15,10.97,11.19,10.93,45461,65741260.0,2.32,-1.97,-0.22,1.78
2025-06-03,300697,10.92,11.32,11.43,10.92,77457,115098745.0,4.65,3.19,0.35,3.04
2025-06-04,300697,11.36,11.63,12.03,11.33,142174,219552639.0,6.18,2.74,0.31,5.58
2025-06-05,300697,11.73,11.62,11.75,11.53,83432,127171713.0,1.89,-0.09,-0.01,3.27
2025-06-06,300697,11.75,11.72,11.9,11.63,106248,164331458.0,2.32,0.86,0.1,4.17
2025-06-09,300697,11.61,11.72,11.78,11.52,88166,135451535.0,2.22,0.0,0.0,3.46
2025-06-10,300697,11.69,11.63,11.77,11.48,99623,115798655.0,2.47,-0.77,-0.09,3.01
2025-06-11,300697,11.63,11.99,12.2,11.62,201656,242148842.95,4.99,3.1,0.36,6.09
