日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,300053,11.9,10.21,12.18,10.21,309937,339618743.0,15.44,-19.98,-2.55,4.76
2025-04-08,300053,10.57,10.66,11.04,10.35,244229,261034590.0,6.76,4.41,0.45,3.75
2025-04-09,300053,10.4,11.29,11.39,9.8,322753,350097684.0,14.92,5.91,0.63,4.96
2025-04-10,300053,11.49,11.5,11.9,11.49,236038,275904471.0,3.63,1.86,0.21,3.63
2025-04-11,300053,11.4,12.02,12.48,11.35,353693,423411396.0,9.83,4.52,0.52,5.43
2025-04-14,300053,12.23,12.05,12.4,11.99,226378,274950966.0,3.41,0.25,0.03,3.48
2025-04-15,300053,12.06,12.16,12.45,11.85,212224,257301001.0,4.98,0.91,0.11,3.26
2025-04-16,300053,12.11,11.9,12.27,11.67,159471,190061683.0,4.93,-2.14,-0.26,2.45
2025-04-17,300053,11.67,11.71,12.04,11.67,142066,168737556.0,3.11,-1.6,-0.19,2.18
2025-04-18,300053,11.69,11.72,11.84,11.55,96555,112751308.0,2.48,0.09,0.01,1.48
2025-04-21,300053,11.73,11.85,11.91,11.67,102459,121204138.0,2.05,1.11,0.13,1.57
2025-04-22,300053,11.83,11.71,11.87,11.7,96396,113447167.0,1.43,-1.18,-0.14,1.48
2025-04-23,300053,11.73,11.83,11.87,11.69,114401,134795530.0,1.54,1.02,0.12,1.76
2025-04-24,300053,11.89,11.47,11.89,11.39,130857,151257297.0,4.23,-3.04,-0.36,2.01
2025-04-25,300053,11.43,11.28,11.57,11.26,128236,146142975.0,2.7,-1.66,-0.19,1.97
2025-04-28,300053,11.35,11.36,11.72,11.24,141798,162418624.0,4.26,0.71,0.08,2.18
2025-04-29,300053,11.21,11.45,11.52,11.17,104920,119969543.0,3.08,0.79,0.09,1.61
2025-04-30,300053,11.5,11.66,11.74,11.43,104089,121148841.0,2.71,1.83,0.21,1.6
2025-05-06,300053,11.77,12.18,12.22,11.77,187490,225096563.0,3.86,4.46,0.52,2.88
2025-05-07,300053,12.06,12.09,12.22,11.96,266162,321828045.0,2.13,-0.74,-0.09,4.09
2025-05-08,300053,12.09,12.53,12.55,12.01,268369,331254635.0,4.47,3.64,0.44,4.12
2025-05-09,300053,12.6,12.2,12.62,12.16,186117,228842987.0,3.67,-2.63,-0.33,2.86
2025-05-12,300053,12.43,12.73,12.96,12.38,318190,404285073.0,4.75,4.34,0.53,4.89
2025-05-13,300053,12.89,12.48,12.93,12.45,201520,254174650.0,3.77,-1.96,-0.25,3.1
2025-05-14,300053,12.55,12.43,12.61,12.29,148839,184833256.0,2.56,-0.4,-0.05,2.29
2025-05-15,300053,12.65,12.43,13.33,12.41,397775,510743493.0,7.4,0.0,0.0,6.11
2025-05-16,300053,12.24,12.3,12.68,12.05,235317,291392528.0,5.07,-1.05,-0.13,3.62
2025-05-19,300053,12.3,12.48,12.58,12.17,161845,200884824.0,3.33,1.46,0.18,2.49
2025-05-20,300053,12.42,12.5,12.53,12.31,127300,158407818.0,1.76,0.16,0.02,1.96
2025-05-21,300053,12.41,12.21,12.44,12.2,132302,162372519.0,1.92,-2.32,-0.29,2.03
2025-05-22,300053,12.17,12.16,12.5,12.12,139986,172280468.0,3.11,-0.41,-0.05,2.15
2025-05-23,300053,12.1,11.78,12.16,11.78,168590,201691418.0,3.13,-3.13,-0.38,2.59
2025-05-26,300053,11.81,12.14,12.16,11.8,136639,164497092.0,3.06,3.06,0.36,2.1
2025-05-27,300053,12.09,12.13,12.33,11.92,123331,148725326.0,3.38,-0.08,-0.01,1.9
2025-05-28,300053,12.11,11.95,12.21,11.87,110486,132502730.0,2.8,-1.48,-0.18,1.7
2025-05-29,300053,12.05,12.74,12.9,12.05,400188,503463266.0,7.11,6.61,0.79,6.15
2025-05-30,300053,12.6,12.52,12.76,12.41,262420,329232566.0,2.75,-1.73,-0.22,4.03
2025-06-03,300053,12.45,12.53,12.8,12.43,228607,287356613.0,2.96,0.08,0.01,3.51
2025-06-04,300053,12.51,12.65,12.98,12.43,251509,317771883.0,4.39,0.96,0.12,3.86
2025-06-05,300053,12.63,13.19,13.36,12.53,496143,649568393.28,6.56,4.27,0.54,7.62
