日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,301628,79.9,68.96,79.9,68.96,22795,168173858.0,12.68,-20.09,-17.34,12.1
2025-04-08,301628,70.16,70.23,72.35,68.33,17251,122038197.0,5.83,1.84,1.27,9.15
2025-04-09,301628,68.35,72.89,73.57,64.8,19484,138204623.0,12.49,3.79,2.66,10.34
2025-04-10,301628,75.73,75.0,77.6,74.9,17811,136220719.0,3.7,2.89,2.11,9.45
2025-04-11,301628,74.29,75.99,77.23,73.8,13616,104012529.0,4.57,1.32,0.99,7.23
2025-04-14,301628,77.76,77.68,79.17,77.2,13902,109225977.0,2.59,2.22,1.69,7.38
2025-04-15,301628,78.48,76.85,78.48,75.94,8188,63171236.0,3.27,-1.07,-0.83,4.35
2025-04-16,301628,76.57,76.6,78.08,75.7,11778,90960235.0,3.1,-0.33,-0.25,6.25
2025-04-17,301628,76.25,76.7,78.4,75.9,11232,87468028.0,3.26,0.13,0.1,5.96
2025-04-18,301628,76.77,77.05,78.25,75.47,13057,100815344.0,3.62,0.46,0.35,6.93
2025-04-21,301628,76.6,77.69,77.88,75.98,11865,92208715.0,2.47,0.83,0.64,6.3
2025-04-22,301628,77.69,76.6,77.69,76.51,9360,72348055.0,1.52,-1.4,-1.09,4.97
2025-04-23,301628,77.28,78.37,78.98,76.9,15430,121137605.0,2.72,2.31,1.77,8.19
2025-04-24,301628,79.5,75.68,79.58,75.4,13095,101074679.0,5.33,-3.43,-2.69,6.95
2025-04-25,301628,75.82,76.92,78.47,75.82,12158,94526644.0,3.5,1.64,1.24,6.45
2025-04-28,301628,76.26,75.4,77.16,75.13,8109,61730470.0,2.64,-1.98,-1.52,4.3
2025-04-29,301628,75.25,75.4,76.26,74.16,7004,53143068.0,2.79,0.0,0.0,3.72
2025-04-30,301628,75.5,76.61,77.23,75.5,9399,72307062.0,2.29,1.6,1.21,4.99
2025-05-06,301628,77.26,79.3,79.3,77.13,12609,99291898.0,2.83,3.51,2.69,6.69
2025-05-07,301628,79.87,79.6,81.58,78.36,14798,118823922.0,4.06,0.38,0.3,7.85
2025-05-08,301628,79.01,81.0,81.17,78.82,10643,86197238.0,2.95,1.76,1.4,5.65
2025-05-09,301628,81.0,78.8,81.1,78.43,9651,76921203.0,3.3,-2.72,-2.2,5.12
2025-05-12,301628,79.31,80.68,81.41,79.19,9835,79617989.0,2.82,2.39,1.88,5.22
2025-05-13,301628,81.6,79.93,81.94,79.68,9321,75374116.0,2.8,-0.93,-0.75,4.95
2025-05-14,301628,80.06,80.0,81.8,79.63,10304,83287605.0,2.71,0.09,0.07,5.47
2025-05-15,301628,80.2,78.7,80.2,78.56,7735,61376700.0,2.05,-1.63,-1.3,4.1
2025-05-16,301628,78.59,82.42,84.6,78.32,30261,249934161.0,7.98,4.73,3.72,16.06
2025-05-19,301628,82.6,81.68,84.0,81.2,17436,144213317.0,3.4,-0.9,-0.74,9.25
2025-05-20,301628,81.42,81.93,83.16,80.6,14699,120712363.0,3.13,0.31,0.25,7.8
2025-05-21,301628,81.9,80.25,82.24,80.2,11573,93812755.0,2.49,-2.05,-1.68,6.14
2025-05-22,301628,80.25,79.6,81.02,79.4,6713,54126672.0,2.02,-0.81,-0.65,3.56
2025-05-23,301628,79.67,78.74,80.75,78.71,10044,80425719.0,2.56,-1.08,-0.86,5.33
2025-05-26,301628,78.6,79.56,79.9,78.46,6327,50409347.0,1.83,1.04,0.82,3.36
2025-05-27,301628,79.46,78.4,79.47,77.81,8086,63759248.0,2.09,-1.46,-1.16,4.29
2025-05-28,301628,78.36,78.39,79.98,78.08,7546,59835730.0,2.42,-0.01,-0.01,4.0
2025-05-29,301628,78.72,79.65,79.88,78.68,9001,71404685.0,1.53,1.61,1.26,4.78
2025-05-30,301628,79.28,77.4,79.34,77.38,9137,71272149.0,2.46,-2.82,-2.25,4.85
2025-06-03,301628,77.0,77.5,78.26,76.9,4860,37745704.0,1.76,0.13,0.1,2.58
2025-06-04,301628,77.3,78.17,78.74,77.12,5693,44561243.0,2.09,0.86,0.67,3.02
2025-06-05,301628,78.36,81.0,81.53,77.43,15410,123290384.6,5.24,3.62,2.83,8.18
