日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,300352,4.77,4.06,4.81,4.04,707552,307740126.0,15.25,-19.6,-0.99,5.79
2025-04-08,300352,4.11,4.29,4.55,4.11,662072,286875887.0,10.84,5.67,0.23,5.42
2025-04-09,300352,4.2,4.5,4.54,3.97,647598,279350345.0,13.29,4.9,0.21,5.3
2025-04-10,300352,4.59,4.63,4.76,4.58,482361,225090375.0,4.0,2.89,0.13,3.95
2025-04-11,300352,4.57,4.66,4.71,4.53,322727,149902716.0,3.89,0.65,0.03,2.64
2025-04-14,300352,4.77,4.72,4.81,4.69,285437,135405330.0,2.58,1.29,0.06,2.34
2025-04-15,300352,4.67,4.69,4.75,4.65,219943,103042018.0,2.12,-0.64,-0.03,1.8
2025-04-16,300352,4.69,4.56,4.71,4.48,278426,127179028.0,4.9,-2.77,-0.13,2.28
2025-04-17,300352,4.51,4.52,4.61,4.5,189841,86577383.0,2.41,-0.88,-0.04,1.55
2025-04-18,300352,4.5,4.51,4.55,4.46,166158,74732110.0,1.99,-0.22,-0.01,1.36
2025-04-21,300352,4.49,4.64,4.66,4.45,314833,144931333.0,4.66,2.88,0.13,2.58
2025-04-22,300352,4.64,4.66,4.75,4.6,344503,160432571.0,3.23,0.43,0.02,2.82
2025-04-23,300352,4.69,4.68,4.79,4.64,380978,179652844.0,3.22,0.43,0.02,3.12
2025-04-24,300352,4.67,4.52,4.68,4.49,296622,135326227.0,4.06,-3.42,-0.16,2.43
2025-04-25,300352,4.53,4.55,4.6,4.49,185477,84408518.0,2.43,0.66,0.03,1.52
2025-04-28,300352,4.55,4.47,4.61,4.45,212290,95247456.0,3.52,-1.76,-0.08,1.74
2025-04-29,300352,4.42,4.49,4.54,4.35,231166,103396729.0,4.25,0.45,0.02,1.89
2025-04-30,300352,4.5,4.62,4.75,4.5,397860,185093129.0,5.57,2.9,0.13,3.26
2025-05-06,300352,4.65,4.89,4.89,4.65,519783,251042821.0,5.19,5.84,0.27,4.25
2025-05-07,300352,4.98,4.89,5.03,4.84,416306,204768074.0,3.89,0.0,0.0,3.41
2025-05-08,300352,4.87,5.01,5.06,4.85,426578,211934127.0,4.29,2.45,0.12,3.49
2025-05-09,300352,5.04,4.92,5.04,4.91,347506,171905407.0,2.59,-1.8,-0.09,2.84
2025-05-12,300352,4.96,5.06,5.15,4.94,479247,241520137.0,4.27,2.85,0.14,3.92
2025-05-13,300352,5.1,5.04,5.14,5.01,441847,223017560.0,2.57,-0.4,-0.02,3.62
2025-05-14,300352,5.01,5.12,5.23,4.98,685330,350275729.0,4.96,1.59,0.08,5.61
2025-05-15,300352,5.14,4.94,5.19,4.93,488198,244641271.0,5.08,-3.52,-0.18,4.0
2025-05-16,300352,4.92,4.93,4.97,4.89,236126,116599707.0,1.62,-0.2,-0.01,1.93
2025-05-19,300352,4.91,4.96,5.0,4.85,250024,123290411.0,3.04,0.61,0.03,2.05
2025-05-20,300352,4.96,4.99,5.0,4.92,231703,115125596.0,1.61,0.6,0.03,1.9
2025-05-21,300352,4.98,4.92,5.0,4.9,178437,88038690.0,2.0,-1.4,-0.07,1.46
2025-05-22,300352,4.9,4.86,4.95,4.86,182003,89066693.0,1.83,-1.22,-0.06,1.49
2025-05-23,300352,4.85,4.72,4.89,4.72,261739,125622082.0,3.5,-2.88,-0.14,2.14
2025-05-26,300352,4.72,4.83,4.83,4.72,194553,93311377.0,2.33,2.33,0.11,1.59
2025-05-27,300352,4.83,4.81,4.84,4.75,161227,77272192.0,1.86,-0.41,-0.02,1.32
2025-05-28,300352,4.81,4.79,4.88,4.76,147867,70854167.0,2.49,-0.42,-0.02,1.21
2025-05-29,300352,4.76,5.02,5.03,4.76,416368,205656066.0,5.64,4.8,0.23,3.41
2025-05-30,300352,5.0,4.91,5.06,4.89,262047,129537011.0,3.39,-2.19,-0.11,2.14
2025-06-03,300352,5.02,5.23,5.44,5.01,1128534,594414573.0,8.76,6.52,0.32,9.24
2025-06-04,300352,5.18,5.15,5.22,5.11,554303,285096319.0,2.1,-1.53,-0.08,4.54
2025-06-05,300352,5.15,5.35,5.38,5.11,889895,467824701.36,5.24,3.88,0.2,7.28
