日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,688195,35.83,30.73,35.86,30.73,65708,216117114.0,13.35,-20.04,-7.7,5.08
2025-04-08,688195,31.88,31.65,33.08,30.46,48582,154457783.0,8.53,2.99,0.92,3.76
2025-04-09,688195,31.03,32.73,33.06,29.04,47366,149112436.0,12.7,3.41,1.08,3.66
2025-04-10,688195,33.56,34.68,34.93,33.56,45951,158356016.0,4.19,5.96,1.95,3.55
2025-04-11,688195,33.98,35.18,35.78,33.73,35492,125023405.0,5.91,1.44,0.5,2.74
2025-04-14,688195,35.92,35.7,36.53,35.51,30609,110573770.0,2.9,1.48,0.52,2.37
2025-04-15,688195,35.55,35.53,36.12,35.01,18511,65579436.0,3.11,-0.48,-0.17,1.43
2025-04-16,688195,35.11,34.9,35.87,34.23,20360,71366380.0,4.62,-1.77,-0.63,1.57
2025-04-17,688195,34.43,35.02,35.88,34.43,18201,64456746.0,4.15,0.34,0.12,1.41
2025-04-18,688195,34.92,34.74,35.31,34.28,12021,41797251.0,2.94,-0.8,-0.28,0.93
2025-04-21,688195,35.02,35.33,35.38,34.72,17296,60845194.0,1.9,1.7,0.59,1.34
2025-04-22,688195,35.12,35.72,36.73,34.75,29172,104820555.0,5.6,1.1,0.39,2.26
2025-04-23,688195,36.43,36.24,36.62,35.84,30455,110464092.0,2.18,1.46,0.52,2.35
2025-04-24,688195,36.25,35.01,36.39,34.72,24036,85435033.0,4.61,-3.39,-1.23,1.86
2025-04-25,688195,35.01,35.93,36.38,34.81,21300,76363393.0,4.48,2.63,0.92,1.65
2025-04-28,688195,35.72,35.83,36.22,35.21,16040,57254081.0,2.81,-0.28,-0.1,1.24
2025-04-29,688195,35.6,36.07,36.39,35.33,13050,47048486.0,2.96,0.67,0.24,1.01
2025-04-30,688195,35.6,36.62,36.84,35.6,22531,82029075.0,3.44,1.52,0.55,1.74
2025-05-06,688195,36.62,37.71,37.85,36.62,21302,79812874.0,3.36,2.98,1.09,1.65
2025-05-07,688195,38.2,38.13,39.16,37.61,36487,139970728.0,4.11,1.11,0.42,2.82
2025-05-08,688195,37.94,38.9,39.58,37.82,31021,120748026.0,4.62,2.02,0.77,2.4
2025-05-09,688195,38.8,38.72,39.99,38.21,38585,151226530.0,4.58,-0.46,-0.18,2.98
2025-05-12,688195,39.2,38.85,39.7,38.36,26625,103261184.0,3.46,0.34,0.13,2.06
2025-05-13,688195,39.8,39.62,41.59,39.4,48749,196416159.0,5.64,1.98,0.77,3.77
2025-05-14,688195,41.5,41.1,43.58,41.1,84266,355852648.0,6.26,3.74,1.48,6.51
2025-05-15,688195,41.07,40.43,41.79,39.35,41401,167848918.0,5.94,-1.63,-0.67,3.2
2025-05-16,688195,40.29,40.88,41.59,40.04,36251,148763896.0,3.83,1.11,0.45,2.8
2025-05-19,688195,41.2,42.17,42.58,41.19,47890,201916334.0,3.4,3.16,1.29,3.7
2025-05-20,688195,42.2,41.11,42.49,41.0,30763,127727128.0,3.53,-2.51,-1.06,2.38
2025-05-21,688195,40.62,39.81,41.11,39.42,29841,119210103.0,4.11,-3.16,-1.3,2.31
2025-05-22,688195,39.79,39.77,40.65,39.43,20200,80989482.0,3.06,-0.1,-0.04,1.56
2025-05-23,688195,39.8,38.94,40.1,38.86,17955,70740827.0,3.12,-2.09,-0.83,1.39
2025-05-26,688195,39.08,39.43,40.13,38.91,25090,99267251.0,3.13,1.26,0.49,1.94
2025-05-27,688195,39.16,38.91,39.46,38.41,21457,83689679.0,2.66,-1.32,-0.52,1.66
2025-05-28,688195,39.07,38.89,39.94,38.41,18922,74109635.0,3.93,-0.05,-0.02,1.46
2025-05-29,688195,38.99,40.32,40.77,38.99,28968,116706242.0,4.58,3.68,1.43,2.24
2025-05-30,688195,40.17,38.84,40.17,38.72,20305,79415557.0,3.6,-3.67,-1.48,1.57
2025-06-03,688195,39.28,38.49,39.28,38.3,16030,61830424.0,2.52,-0.9,-0.35,1.24
2025-06-04,688195,38.51,40.34,40.87,38.31,40338,161895886.0,6.65,4.81,1.85,3.12
2025-06-05,688195,40.29,42.1,42.86,40.07,51853,216279605.0,6.92,4.36,1.76,4.01
