日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,603516,38.59,38.59,39.49,38.59,26123,100969714.0,2.1,-10.0,-4.29,1.29
2025-04-08,603516,38.0,35.5,38.63,34.73,139963,507290155.0,10.11,-8.01,-3.09,6.93
2025-04-09,603516,33.16,36.2,36.28,31.95,139885,478588812.0,12.2,1.97,0.7,6.93
2025-04-10,603516,38.66,37.45,39.7,37.25,137031,525427303.0,6.77,3.45,1.25,6.79
2025-04-11,603516,36.66,38.14,38.57,36.51,78161,295821856.0,5.5,1.84,0.69,3.87
2025-04-14,603516,39.28,40.17,40.59,38.72,112278,446674988.0,4.9,5.32,2.03,5.56
2025-04-15,603516,40.17,39.91,40.55,39.3,63205,251757179.0,3.11,-0.65,-0.26,3.13
2025-04-16,603516,38.0,37.98,39.53,37.5,86313,330502862.0,5.09,-4.84,-1.93,4.28
2025-04-17,603516,37.44,38.6,39.18,37.44,60771,235072702.0,4.58,1.63,0.62,3.01
2025-04-18,603516,38.5,38.85,39.14,38.01,51407,198772991.0,2.93,0.65,0.25,2.55
2025-04-21,603516,38.86,39.78,39.79,38.27,60840,237152339.0,3.91,2.39,0.93,3.01
2025-04-22,603516,39.5,38.93,39.58,38.65,56183,219242146.0,2.34,-2.14,-0.85,2.78
2025-04-23,603516,39.02,40.85,41.36,39.02,107849,434447477.0,6.01,4.93,1.92,5.34
2025-04-24,603516,36.77,36.77,36.77,36.77,21669,79676913.0,0.0,-9.99,-4.08,1.07
2025-04-25,603516,33.09,33.09,33.09,33.09,38825,128471925.0,0.0,-10.01,-3.68,1.92
2025-04-28,603516,32.0,34.42,34.96,32.0,188003,627005430.0,8.95,4.02,1.33,9.31
2025-04-29,603516,34.0,33.77,35.11,33.75,122317,421299305.0,3.95,-1.89,-0.65,6.06
2025-04-30,603516,33.81,34.33,34.77,33.4,84145,288715005.0,4.06,1.66,0.56,4.17
2025-05-06,603516,34.99,35.58,35.8,34.85,73757,261006172.0,2.77,3.64,1.25,3.65
2025-05-07,603516,36.15,35.36,36.27,34.92,78993,280117771.0,3.79,-0.62,-0.22,3.91
2025-05-08,603516,35.35,36.95,37.22,35.35,111187,405915030.0,5.29,4.5,1.59,5.51
2025-05-09,603516,36.73,36.2,37.22,36.1,71467,260428887.0,3.03,-2.03,-0.75,3.54
2025-05-12,603516,36.8,36.94,37.55,36.58,68635,254466748.0,2.68,2.04,0.74,3.4
2025-05-13,603516,37.53,36.77,37.7,36.63,63655,236634044.0,2.9,-0.46,-0.17,3.15
2025-05-14,603516,37.45,36.33,37.78,36.28,74460,274844391.0,4.08,-1.2,-0.44,3.69
2025-05-15,603516,36.25,35.65,36.4,35.32,49947,178051316.0,2.97,-1.87,-0.68,2.47
2025-05-16,603516,35.49,35.34,36.09,35.15,41625,147806639.0,2.64,-0.87,-0.31,2.06
2025-05-19,603516,35.11,36.15,37.2,34.81,85595,308321129.0,6.76,2.29,0.81,4.24
2025-05-20,603516,36.19,35.85,36.36,35.57,42716,153456978.0,2.19,-0.83,-0.3,2.12
2025-05-21,603516,35.61,34.73,35.79,34.56,52185,182052222.0,3.43,-3.12,-1.12,2.59
2025-05-22,603516,36.0,35.0,37.2,35.0,97031,350321702.0,6.33,0.78,0.27,4.81
2025-05-23,603516,35.02,33.78,35.34,33.78,70390,241918715.0,4.46,-3.49,-1.22,3.49
2025-05-26,603516,33.8,33.96,34.37,33.6,41904,142008396.0,2.28,0.53,0.18,2.08
2025-05-27,603516,33.87,33.16,34.19,32.95,62082,207247903.0,3.65,-2.36,-0.8,3.08
2025-05-28,603516,32.77,32.81,33.47,32.68,36479,120205909.0,2.38,-1.06,-0.35,1.81
2025-05-29,603516,33.3,34.85,35.35,33.12,114206,392494117.0,6.8,6.22,2.04,5.66
2025-05-30,603516,34.7,33.58,34.77,33.43,55667,188694512.0,3.85,-3.64,-1.27,2.76
2025-06-03,603516,33.98,33.68,34.44,33.64,38664,131287016.0,2.38,0.3,0.1,1.92
2025-06-04,603516,34.15,34.42,35.69,33.99,73747,255111282.0,5.05,2.2,0.74,3.65
2025-06-05,603516,34.59,35.84,36.08,34.16,92996,328744171.0,5.58,4.13,1.42,4.61
