日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,600110,3.53,3.37,3.54,3.37,257464,87703094.0,4.55,-9.89,-0.37,1.48
2025-04-08,600110,3.3,3.31,3.42,3.21,390056,128505902.0,6.23,-1.78,-0.06,2.25
2025-04-09,600110,3.28,3.33,3.35,3.07,307490,99606735.0,8.46,0.6,0.02,1.77
2025-04-10,600110,3.37,3.4,3.47,3.37,233200,79732478.0,3.0,2.1,0.07,1.34
2025-04-11,600110,3.38,3.43,3.45,3.35,168170,57512599.0,2.94,0.88,0.03,0.97
2025-04-14,600110,3.45,3.51,3.54,3.45,179811,63030300.0,2.62,2.33,0.08,1.04
2025-04-15,600110,3.51,3.49,3.55,3.46,156202,54648336.0,2.56,-0.57,-0.02,0.9
2025-04-16,600110,3.48,3.42,3.5,3.35,163173,55674375.0,4.3,-2.01,-0.07,0.94
2025-04-17,600110,3.4,3.51,3.65,3.39,278873,98002809.0,7.6,2.63,0.09,1.61
2025-04-18,600110,3.5,3.5,3.53,3.45,154320,53699181.0,2.28,-0.28,-0.01,0.89
2025-04-21,600110,3.49,3.58,3.6,3.45,166173,58920576.0,4.29,2.29,0.08,0.96
2025-04-22,600110,3.54,3.51,3.57,3.45,243587,85204425.0,3.35,-1.96,-0.07,1.4
2025-04-23,600110,3.52,3.54,3.61,3.52,254136,90736419.0,2.56,0.85,0.03,1.46
2025-04-24,600110,3.54,3.52,3.57,3.5,161984,57198923.0,1.98,-0.56,-0.02,0.93
2025-04-25,600110,3.49,3.51,3.56,3.49,129275,45657400.0,1.99,-0.28,-0.01,0.75
2025-04-28,600110,3.16,3.16,3.16,3.16,114790,36273640.0,0.0,-9.97,-0.35,0.66
2025-04-29,600110,2.89,3.01,3.13,2.89,882438,265274243.0,7.59,-4.75,-0.15,5.09
2025-04-30,600110,2.95,3.06,3.11,2.95,483814,148001989.0,5.32,1.66,0.05,2.79
2025-05-06,600110,3.08,3.23,3.24,3.06,331156,106251527.0,5.88,5.56,0.17,1.91
2025-05-07,600110,3.27,3.31,3.33,3.25,331570,109009159.0,2.48,2.48,0.08,1.91
2025-05-08,600110,3.3,3.44,3.54,3.29,413453,142461772.0,7.55,3.93,0.13,2.38
2025-05-09,600110,3.45,3.48,3.5,3.36,396539,135590918.0,4.07,1.16,0.04,2.29
2025-05-12,600110,3.53,3.53,3.55,3.44,319927,111925041.0,3.16,1.44,0.05,1.84
2025-05-13,600110,3.56,3.52,3.59,3.51,236482,83765283.0,2.27,-0.28,-0.01,1.36
2025-05-14,600110,3.49,3.49,3.54,3.46,240790,84026091.0,2.27,-0.85,-0.03,1.39
2025-05-15,600110,3.53,3.45,3.55,3.44,203390,70802392.0,3.15,-1.15,-0.04,1.17
2025-05-16,600110,3.43,3.49,3.54,3.43,256865,89922748.0,3.19,1.16,0.04,1.48
2025-05-19,600110,3.49,3.53,3.53,3.43,186227,64846660.0,2.87,1.15,0.04,1.07
2025-05-20,600110,3.53,3.49,3.53,3.48,155362,54311443.0,1.42,-1.13,-0.04,0.9
2025-05-21,600110,3.5,3.49,3.53,3.46,188234,65706953.0,2.01,0.0,0.0,1.08
2025-05-22,600110,3.49,3.42,3.53,3.41,228873,79238281.0,3.44,-2.01,-0.07,1.32
2025-05-23,600110,3.42,3.39,3.46,3.38,159344,54589543.0,2.34,-0.88,-0.03,0.92
2025-05-26,600110,3.4,3.38,3.43,3.37,165044,56015991.0,1.77,-0.29,-0.01,0.95
2025-05-27,600110,3.37,3.42,3.43,3.33,223679,75783288.0,2.96,1.18,0.04,1.29
2025-05-28,600110,3.42,3.34,3.42,3.32,170043,57074511.0,2.92,-2.34,-0.08,0.98
2025-05-29,600110,3.34,3.4,3.41,3.33,137350,46578866.0,2.4,1.8,0.06,0.79
2025-05-30,600110,3.39,3.32,3.4,3.3,193143,64345370.0,2.94,-2.35,-0.08,1.11
2025-06-03,600110,3.27,3.26,3.3,3.23,246328,80330444.0,2.11,-1.81,-0.06,1.42
2025-06-04,600110,3.28,3.59,3.59,3.28,420217,145727709.0,9.51,10.12,0.33,2.42
2025-06-05,600110,3.9,3.72,3.9,3.68,1361793,513089715.0,6.13,3.62,0.13,7.85
