日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,300680,33.6,31.28,36.59,31.28,147808,485460250.0,13.58,-20.0,-7.82,8.57
2025-04-08,300680,32.3,31.83,32.92,30.65,170053,541522248.0,7.26,1.76,0.55,9.86
2025-04-09,300680,30.69,33.15,33.43,28.0,182790,577519063.0,17.06,4.15,1.32,10.59
2025-04-10,300680,36.72,34.99,37.72,34.92,189788,685543091.0,8.45,5.55,1.84,11.0
2025-04-11,300680,34.26,35.79,36.6,34.26,143242,514432867.0,6.69,2.29,0.8,8.3
2025-04-14,300680,36.89,36.87,37.7,36.2,151621,560374065.0,4.19,3.02,1.08,8.79
2025-04-15,300680,36.7,37.4,37.88,36.3,130499,483607093.0,4.29,1.44,0.53,7.56
2025-04-16,300680,37.0,35.35,37.26,35.02,124672,447985306.0,5.99,-5.48,-2.05,7.23
2025-04-17,300680,35.08,34.43,35.79,34.36,87124,304874232.0,4.05,-2.6,-0.92,5.05
2025-04-18,300680,34.61,34.55,35.62,34.3,78438,274041056.0,3.83,0.35,0.12,4.55
2025-04-21,300680,34.05,36.43,36.51,33.7,129242,457489713.0,8.13,5.44,1.88,7.49
2025-04-22,300680,36.43,35.41,36.85,35.31,97126,349804872.0,4.23,-2.8,-1.02,5.63
2025-04-23,300680,36.0,39.05,39.88,36.0,235279,902368541.0,10.96,10.28,3.64,13.64
2025-04-24,300680,38.31,39.99,41.35,38.31,199376,799274900.0,7.78,2.41,0.94,11.56
2025-04-25,300680,39.88,40.64,41.4,38.85,153378,618622179.0,6.38,1.63,0.65,8.89
2025-04-28,300680,39.99,39.59,40.56,38.99,94938,376803236.0,3.86,-2.58,-1.05,5.5
2025-04-29,300680,39.7,40.81,41.48,39.23,117250,477734193.0,5.68,3.08,1.22,6.8
2025-04-30,300680,40.8,43.78,44.51,39.61,175932,744131239.0,12.01,7.28,2.97,10.2
2025-05-06,300680,43.95,44.67,45.15,43.1,150468,666515867.0,4.68,2.03,0.89,8.72
2025-05-07,300680,45.0,43.34,45.74,42.0,178783,777637656.0,8.37,-2.98,-1.33,10.36
2025-05-08,300680,43.0,42.67,44.08,42.32,100425,432924173.0,4.06,-1.55,-0.67,5.82
2025-05-09,300680,42.12,41.4,42.79,40.9,112119,466172878.0,4.43,-2.98,-1.27,6.5
2025-05-12,300680,42.09,43.75,44.1,41.9,150297,644656840.0,5.31,5.68,2.35,8.71
2025-05-13,300680,45.5,45.7,48.75,44.87,299604,1397045967.0,8.87,4.46,1.95,17.36
2025-05-14,300680,45.7,43.97,47.0,43.75,167315,752105937.0,7.11,-3.79,-1.73,9.7
2025-05-15,300680,43.76,43.28,44.07,42.0,113885,489307808.0,4.71,-1.57,-0.69,6.6
2025-05-16,300680,42.93,45.2,46.45,42.93,170297,770562625.0,8.13,4.44,1.92,9.87
2025-05-19,300680,45.25,46.75,47.56,43.38,206798,944637216.0,9.25,3.43,1.55,11.99
2025-05-20,300680,46.29,45.5,47.18,45.31,116334,535127138.0,4.0,-2.67,-1.25,6.74
2025-05-21,300680,45.66,44.95,46.4,43.62,115668,518160740.0,6.11,-1.21,-0.55,6.7
2025-05-22,300680,44.51,43.9,44.95,43.78,68529,302684342.0,2.6,-2.34,-1.05,3.97
2025-05-23,300680,43.9,46.14,48.58,43.31,210938,979691412.0,12.0,5.1,2.24,12.23
2025-05-26,300680,45.98,45.26,46.64,45.03,101440,463878705.0,3.49,-1.91,-0.88,5.88
2025-05-27,300680,45.25,43.04,45.6,42.06,137512,596439378.0,7.82,-4.9,-2.22,7.97
2025-05-28,300680,43.45,43.0,44.29,42.53,77176,333994856.0,4.09,-0.09,-0.04,4.47
2025-05-29,300680,42.92,41.88,43.76,41.68,116873,493772931.0,4.84,-2.6,-1.12,6.77
2025-05-30,300680,41.5,40.44,41.88,40.25,89725,366162149.0,3.89,-3.44,-1.44,5.2
2025-06-03,300680,39.9,40.09,40.76,39.8,60322,242865100.0,2.37,-0.87,-0.35,3.5
2025-06-04,300680,40.6,40.9,41.41,40.03,72666,295596783.0,3.44,2.02,0.81,4.21
2025-06-05,300680,40.91,42.25,42.75,40.22,111131,464092300.48,6.19,3.3,1.35,6.44
