日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,600345,21.82,21.82,22.82,21.82,40753,89404330.0,4.13,-9.98,-2.42,1.93
2025-04-08,600345,20.6,20.43,21.8,19.88,80862,167137618.0,8.8,-6.37,-1.39,3.82
2025-04-09,600345,20.3,21.47,21.86,18.84,78437,160351958.0,14.78,5.09,1.04,3.71
2025-04-10,600345,21.8,21.7,22.25,21.7,62234,136858683.0,2.56,1.07,0.23,2.94
2025-04-11,600345,21.22,22.32,23.1,21.22,66989,148727934.0,8.66,2.86,0.62,3.17
2025-04-14,600345,22.61,22.76,22.97,22.47,52638,119427853.0,2.24,1.97,0.44,2.49
2025-04-15,600345,22.78,23.02,23.78,22.73,78753,183036836.0,4.61,1.14,0.26,3.72
2025-04-16,600345,22.7,22.51,23.05,22.0,49674,111804248.0,4.56,-2.22,-0.51,2.35
2025-04-17,600345,22.25,22.42,22.8,22.25,27803,62709574.0,2.44,-0.4,-0.09,1.31
2025-04-18,600345,22.42,22.69,22.96,22.25,40779,92302433.0,3.17,1.2,0.27,1.93
2025-04-21,600345,22.68,22.78,22.92,22.6,40717,92563283.0,1.41,0.4,0.09,1.92
2025-04-22,600345,22.63,22.59,22.75,22.4,29351,66252871.0,1.54,-0.83,-0.19,1.39
2025-04-23,600345,22.6,22.7,22.88,22.52,32913,74680224.0,1.59,0.49,0.11,1.56
2025-04-24,600345,22.7,22.24,22.72,21.92,34561,76938760.0,3.52,-2.03,-0.46,1.63
2025-04-25,600345,22.25,22.5,22.77,22.1,39786,89527176.0,3.01,1.17,0.26,1.88
2025-04-28,600345,22.44,21.78,22.46,21.78,31087,68389330.0,3.02,-3.2,-0.72,1.47
2025-04-29,600345,21.78,21.64,22.08,21.52,30116,65524796.0,2.57,-0.64,-0.14,1.42
2025-04-30,600345,21.58,22.14,22.37,21.41,42446,93203887.0,4.44,2.31,0.5,2.01
2025-05-06,600345,22.3,22.81,22.83,22.2,57627,130412382.0,2.85,3.03,0.67,2.72
2025-05-07,600345,22.88,22.98,23.2,22.63,45036,103049840.0,2.5,0.75,0.17,2.13
2025-05-08,600345,22.85,23.27,23.37,22.79,38333,88945985.0,2.52,1.26,0.29,1.81
2025-05-09,600345,23.85,24.41,24.68,23.46,147946,355956886.0,5.24,4.9,1.14,6.99
2025-05-12,600345,24.11,25.49,26.85,23.82,240803,615266999.0,12.41,4.42,1.08,11.38
2025-05-13,600345,25.2,24.23,25.35,24.16,157888,389942279.0,4.67,-4.94,-1.26,7.46
2025-05-14,600345,24.22,23.93,24.6,23.86,76402,184112439.0,3.05,-1.24,-0.3,3.61
2025-05-15,600345,23.95,23.24,24.08,23.2,55708,130631983.0,3.68,-2.88,-0.69,2.63
2025-05-16,600345,23.25,24.52,24.75,23.25,113525,273344081.0,6.45,5.51,1.28,5.37
2025-05-19,600345,24.42,24.3,24.71,24.11,65113,158632548.0,2.45,-0.9,-0.22,3.08
2025-05-20,600345,24.33,24.43,24.6,24.0,45145,109638521.0,2.47,0.53,0.13,2.13
2025-05-21,600345,24.28,24.19,25.06,24.13,44740,109629008.0,3.81,-0.98,-0.24,2.11
2025-05-22,600345,24.0,23.72,24.5,23.68,40847,98191203.0,3.39,-1.94,-0.47,1.93
2025-05-23,600345,23.69,23.25,23.81,23.19,33825,79406472.0,2.61,-1.98,-0.47,1.6
2025-05-26,600345,23.13,23.48,23.71,23.11,24496,57452456.0,2.58,0.99,0.23,1.16
2025-05-27,600345,23.48,23.2,23.48,22.91,30469,70453958.0,2.43,-1.19,-0.28,1.44
2025-05-28,600345,23.28,23.23,23.72,23.15,24261,56763771.0,2.46,0.13,0.03,1.15
2025-05-29,600345,23.25,23.8,23.97,23.08,36360,86199102.0,3.83,2.45,0.57,1.72
2025-05-30,600345,23.8,23.36,23.81,23.26,28983,67866052.0,2.31,-1.85,-0.44,1.37
2025-06-03,600345,23.57,23.46,24.19,23.39,38964,92398527.0,3.42,0.43,0.1,1.84
2025-06-04,600345,23.44,23.7,24.33,23.4,44547,106290334.0,3.96,1.02,0.24,2.11
2025-06-05,600345,23.65,24.7,24.94,23.65,120659,295593037.0,5.44,4.22,1.0,5.7
