日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,688321,17.52,15.21,18.17,15.02,118505,195196094.0,16.83,-18.75,-3.51,2.91
2025-04-08,688321,15.4,15.93,16.5,15.4,82061,131399869.0,7.23,4.73,0.72,2.01
2025-04-09,688321,15.52,16.18,16.4,14.86,69902,109144630.0,9.67,1.57,0.25,1.71
2025-04-10,688321,16.5,16.47,16.88,16.36,46947,77965477.0,3.21,1.79,0.29,1.15
2025-04-11,688321,16.56,16.83,17.07,16.41,52451,88100837.0,4.01,2.19,0.36,1.29
2025-04-14,688321,17.15,16.9,17.29,16.82,37719,64151604.0,2.79,0.42,0.07,0.92
2025-04-15,688321,17.0,16.67,17.03,16.56,45408,75824806.0,2.78,-1.36,-0.23,1.11
2025-04-16,688321,16.63,16.26,16.63,16.07,38776,63123257.0,3.36,-2.46,-0.41,0.95
2025-04-17,688321,16.12,16.16,16.5,16.07,31992,52147359.0,2.64,-0.62,-0.1,0.78
2025-04-18,688321,16.11,16.12,16.34,16.0,21314,34370404.0,2.1,-0.25,-0.04,0.52
2025-04-21,688321,16.07,16.77,16.84,16.04,41433,68721295.0,4.96,4.03,0.65,1.02
2025-04-22,688321,16.76,16.76,16.88,16.53,25309,42333533.0,2.09,-0.06,-0.01,0.62
2025-04-23,688321,16.9,16.64,17.11,16.56,26859,45096277.0,3.28,-0.72,-0.12,0.66
2025-04-24,688321,16.64,16.67,16.9,16.41,26650,44367299.0,2.94,0.18,0.03,0.65
2025-04-25,688321,16.74,16.88,17.06,16.55,38932,65351852.0,3.06,1.26,0.21,0.95
2025-04-28,688321,16.88,16.82,16.88,16.07,55875,92229323.0,4.8,-0.36,-0.06,1.37
2025-04-29,688321,16.61,16.97,17.02,16.61,31259,52801225.0,2.44,0.89,0.15,0.77
2025-04-30,688321,16.84,17.14,17.38,16.84,27613,47482418.0,3.18,1.0,0.17,0.68
2025-05-06,688321,17.41,17.43,17.66,17.25,44442,77572855.0,2.39,1.69,0.29,1.09
2025-05-07,688321,17.68,17.16,17.74,17.06,29819,51750605.0,3.9,-1.55,-0.27,0.73
2025-05-08,688321,17.23,17.42,17.7,17.02,38645,67534602.0,3.96,1.52,0.26,0.95
2025-05-09,688321,17.4,17.2,17.53,17.17,21474,37125233.0,2.07,-1.26,-0.22,0.53
2025-05-12,688321,17.3,17.25,17.41,17.13,29060,50153543.0,1.63,0.29,0.05,0.71
2025-05-13,688321,17.5,17.42,17.68,17.29,29347,51260396.0,2.26,0.99,0.17,0.72
2025-05-14,688321,17.4,17.36,17.58,17.24,20097,34930750.0,1.95,-0.34,-0.06,0.49
2025-05-15,688321,17.36,17.28,17.45,17.13,20642,35714666.0,1.84,-0.46,-0.08,0.51
2025-05-16,688321,17.21,17.46,17.76,17.2,35369,61942351.0,3.24,1.04,0.18,0.87
2025-05-19,688321,17.51,17.28,17.51,17.11,25490,44002752.0,2.29,-1.03,-0.18,0.63
2025-05-20,688321,17.39,17.56,17.77,17.35,36708,64662975.0,2.43,1.62,0.28,0.9
2025-05-21,688321,17.75,17.75,18.25,17.5,41463,74403352.0,4.27,1.08,0.19,1.02
2025-05-22,688321,17.65,17.61,17.84,17.4,40315,70925811.0,2.48,-0.79,-0.14,0.99
2025-05-23,688321,17.55,17.54,18.0,17.5,46281,82278985.0,2.84,-0.4,-0.07,1.13
2025-05-26,688321,17.66,17.12,17.66,17.08,38830,66966295.0,3.31,-2.39,-0.42,0.95
2025-05-27,688321,17.2,17.19,17.35,17.03,42731,73512721.0,1.87,0.41,0.07,1.05
2025-05-28,688321,17.2,18.24,18.43,17.11,123423,221511672.0,7.68,6.11,1.05,3.03
2025-05-29,688321,18.48,19.69,20.2,18.39,194318,378615636.0,9.92,7.95,1.45,4.77
2025-05-30,688321,19.78,19.8,20.0,19.43,132174,260947555.0,2.89,0.56,0.11,3.24
2025-06-03,688321,19.9,22.4,22.98,19.89,290301,638444751.0,15.61,13.13,2.6,7.12
2025-06-04,688321,22.21,22.58,22.8,21.62,199597,445739133.0,5.27,0.8,0.18,4.89
2025-06-05,688321,22.58,23.35,23.46,22.0,231290,527988291.0,6.47,3.41,0.77,5.67
