日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,002730,13.87,13.87,14.36,13.87,44965,63342583.0,3.18,-10.05,-1.55,1.3
2025-04-08,002730,12.96,12.71,13.58,12.47,195651,252928172.2,8.0,-8.36,-1.16,5.65
2025-04-09,002730,12.46,13.25,13.37,11.43,210194,267069351.0,15.26,4.25,0.54,6.07
2025-04-10,002730,13.5,13.86,14.13,13.49,183232,256957526.0,4.83,4.6,0.61,5.3
2025-04-11,002730,14.17,15.26,15.26,14.17,134312,202275113.0,7.86,10.1,1.4,3.88
2025-04-14,002730,15.56,15.29,15.84,15.13,366934,571894368.2,4.65,0.2,0.03,10.6
2025-04-15,002730,15.37,14.89,15.54,14.76,195132,295398076.6,5.1,-2.62,-0.4,5.64
2025-04-16,002730,14.86,14.38,14.87,14.17,141081,205901263.0,4.7,-3.43,-0.51,4.08
2025-04-17,002730,14.27,14.33,14.61,14.25,97161,141492984.0,2.5,-0.35,-0.05,2.81
2025-04-18,002730,14.47,14.28,14.47,14.18,82311,118876200.23,2.02,-0.35,-0.05,2.38
2025-04-21,002730,14.47,14.6,14.61,14.2,105894,154831609.0,2.87,2.24,0.32,3.06
2025-04-22,002730,14.61,14.35,14.72,14.32,90302,131365567.0,2.74,-1.71,-0.25,2.61
2025-04-23,002730,14.38,14.64,14.78,14.37,123241,181762182.0,2.86,2.02,0.29,3.56
2025-04-24,002730,14.5,14.22,14.61,14.08,104495,150718904.0,3.62,-2.87,-0.42,3.02
2025-04-25,002730,14.12,14.28,14.63,14.12,84061,121559221.0,3.59,0.42,0.06,2.43
2025-04-28,002730,14.4,14.12,14.47,14.05,69128,98765217.0,2.94,-1.12,-0.16,2.0
2025-04-29,002730,14.12,14.23,14.32,13.9,57313,82094712.0,2.97,0.78,0.11,1.66
2025-04-30,002730,15.67,15.67,15.67,15.67,66890,105685884.0,0.0,10.12,1.44,1.93
2025-05-06,002730,17.25,17.25,17.25,17.25,40077,69653826.0,0.0,10.08,1.58,1.16
2025-05-07,002730,18.99,18.99,18.99,18.66,422887,807895607.2,1.91,10.09,1.74,12.22
2025-05-08,002730,18.8,18.17,19.57,18.07,788271,1484612993.69,7.9,-4.32,-0.82,22.78
2025-05-09,002730,18.12,16.65,18.27,16.44,534981,914533446.18,10.07,-8.37,-1.52,15.46
2025-05-12,002730,16.85,17.1,17.45,16.85,370361,637862662.0,3.6,2.7,0.45,10.7
2025-05-13,002730,17.17,16.77,17.25,16.71,243898,415623322.34,3.16,-1.93,-0.33,7.05
2025-05-14,002730,16.67,18.46,18.46,16.67,335264,597779380.0,10.67,10.08,1.69,9.69
2025-05-15,002730,18.68,19.01,19.77,18.47,794876,1526382143.93,7.04,2.98,0.55,22.97
2025-05-16,002730,18.57,19.78,20.92,18.24,690261,1383568615.42,14.1,4.05,0.77,19.95
2025-05-19,002730,18.99,19.15,19.39,18.67,497012,948820765.13,3.64,-3.19,-0.63,14.36
2025-05-20,002730,18.97,18.19,19.04,18.08,394439,727937816.44,5.01,-5.01,-0.96,11.4
2025-05-21,002730,17.9,17.67,18.19,17.58,264010,472510141.0,3.35,-2.86,-0.52,7.63
2025-05-22,002730,17.65,18.97,19.45,17.42,655553,1249611348.6,11.49,7.36,1.3,18.94
2025-05-23,002730,18.21,17.55,18.21,17.45,415638,747315457.6,4.01,-7.49,-1.42,12.01
2025-05-26,002730,17.37,18.08,18.52,17.23,308235,553227195.9,7.35,3.02,0.53,8.91
2025-05-27,002730,17.9,17.82,18.04,17.47,231984,413378525.0,3.15,-1.44,-0.26,6.7
2025-05-28,002730,17.71,17.22,18.04,17.17,224764,395478857.69,4.88,-3.37,-0.6,6.5
2025-05-29,002730,17.03,17.41,17.56,16.93,188591,328681020.0,3.66,1.1,0.19,5.45
2025-05-30,002730,17.24,16.65,17.29,16.61,174932,293346080.6,3.91,-4.37,-0.76,5.06
2025-06-03,002730,16.5,16.85,17.07,16.46,131804,221322631.65,3.66,1.2,0.2,3.81
2025-06-04,002730,17.0,16.89,17.19,16.72,109380,185103654.37,2.79,0.24,0.04,3.16
2025-06-05,002730,17.0,17.51,17.6,16.76,264674,457258972.3,4.97,3.67,0.62,7.65
