日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,688531,57.35,51.37,58.03,49.4,39858,213879845.0,14.2,-15.47,-9.4,5.38
2025-04-08,688531,52.0,52.62,54.49,50.81,25344,133699149.0,7.16,2.43,1.25,3.42
2025-04-09,688531,51.03,53.85,54.5,49.4,23934,125857582.0,9.69,2.34,1.23,3.23
2025-04-10,688531,55.14,56.3,58.01,55.14,23063,130696158.0,5.33,4.55,2.45,3.11
2025-04-11,688531,55.5,60.46,61.9,55.39,43518,255535134.0,11.56,7.39,4.16,5.88
2025-04-14,688531,61.9,62.37,63.1,61.0,31328,194941225.0,3.47,3.16,1.91,4.23
2025-04-15,688531,62.1,61.87,63.88,61.21,22704,140991044.0,4.28,-0.8,-0.5,3.07
2025-04-16,688531,62.18,61.3,62.25,60.11,17122,104629526.0,3.46,-0.92,-0.57,2.31
2025-04-17,688531,60.67,62.6,63.08,60.5,20000,124498614.0,4.21,2.12,1.3,2.7
2025-04-18,688531,62.62,61.98,62.88,61.25,14610,90087142.0,2.6,-0.99,-0.62,1.97
2025-04-21,688531,61.8,62.83,64.3,61.49,22522,141936764.0,4.53,1.37,0.85,3.04
2025-04-22,688531,62.99,63.5,63.86,61.8,16754,105457272.0,3.28,1.07,0.67,2.26
2025-04-23,688531,63.5,63.29,64.08,62.5,20601,129885416.0,2.49,-0.33,-0.21,2.78
2025-04-24,688531,63.29,65.58,67.3,62.6,41018,268668952.0,7.43,3.62,2.29,5.54
2025-04-25,688531,66.18,68.18,69.18,64.7,39956,268247996.0,6.83,3.96,2.6,5.39
2025-04-28,688531,67.0,63.4,67.0,63.0,41882,268919959.0,5.87,-7.01,-4.78,5.65
2025-04-29,688531,63.67,63.86,64.79,63.17,18436,118152576.0,2.56,0.73,0.46,2.49
2025-04-30,688531,63.67,63.05,64.28,63.05,17265,109585412.0,1.93,-1.27,-0.81,2.33
2025-05-06,688531,62.8,63.38,63.63,62.58,24165,152211287.0,1.67,0.52,0.33,3.26
2025-05-07,688531,63.75,63.77,65.5,62.97,22559,144850758.0,3.99,0.62,0.39,3.05
2025-05-08,688531,63.86,65.02,65.6,63.31,23455,151875427.0,3.59,1.96,1.25,3.17
2025-05-09,688531,65.48,62.75,65.48,62.65,19849,125509108.0,4.35,-3.49,-2.27,2.68
2025-05-12,688531,63.0,63.65,65.0,62.79,17693,112886562.0,3.52,1.43,0.9,2.39
2025-05-13,688531,64.0,63.48,64.19,63.21,11897,75731848.0,1.54,-0.27,-0.17,1.61
2025-05-14,688531,63.0,62.4,63.63,62.04,13835,86585130.0,2.5,-1.7,-1.08,1.87
2025-05-15,688531,62.44,61.47,62.5,60.82,12912,79374782.0,2.69,-1.49,-0.93,1.74
2025-05-16,688531,62.07,64.6,65.22,61.1,37777,242592214.0,6.7,5.09,3.13,5.1
2025-05-19,688531,64.5,65.9,66.5,63.4,27719,180063416.0,4.8,2.01,1.3,3.74
2025-05-20,688531,65.9,64.79,65.9,64.59,14800,96318634.0,1.99,-1.68,-1.11,2.0
2025-05-21,688531,64.02,65.85,66.42,64.02,22675,148605455.0,3.7,1.64,1.06,3.06
2025-05-22,688531,65.82,64.5,67.67,64.36,25711,169975809.0,5.03,-2.05,-1.35,3.47
2025-05-23,688531,64.5,64.6,65.87,64.05,15300,99290923.0,2.82,0.16,0.1,2.07
2025-05-26,688531,64.65,68.6,69.88,64.65,53473,364173540.0,8.1,6.19,4.0,7.22
2025-05-27,688531,68.95,67.86,68.99,67.25,16989,114974156.0,2.54,-1.08,-0.74,2.29
2025-05-28,688531,67.8,66.8,68.37,65.86,20503,137499862.0,3.7,-1.56,-1.06,2.77
2025-05-29,688531,66.83,68.6,69.3,66.4,22099,150627259.0,4.34,2.69,1.8,2.98
2025-05-30,688531,68.59,68.08,69.3,67.5,17424,119123290.0,2.62,-0.76,-0.52,2.35
2025-06-03,688531,67.87,67.68,68.6,67.01,12522,84802671.0,2.34,-0.59,-0.4,1.69
2025-06-04,688531,67.7,68.68,68.99,67.32,16059,109418136.0,2.47,1.48,1.0,2.17
2025-06-05,688531,68.74,71.44,72.77,68.08,38213,270970274.0,6.83,4.02,2.76,5.16
