日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,300790,21.0,18.84,21.59,18.69,264784,522588005.0,12.41,-19.35,-4.52,8.91
2025-04-08,300790,19.07,19.04,20.07,18.42,196540,376658680.0,8.76,1.06,0.2,6.62
2025-04-09,300790,18.5,19.75,19.99,17.24,224156,425826200.0,14.44,3.73,0.71,7.55
2025-04-10,300790,20.5,20.32,21.04,20.29,189332,390755843.0,3.8,2.89,0.57,6.37
2025-04-11,300790,20.02,20.65,20.95,20.01,148501,306312193.0,4.63,1.62,0.33,5.0
2025-04-14,300790,21.32,21.07,21.5,20.91,134214,283915907.0,2.86,2.03,0.42,4.52
2025-04-15,300790,21.05,20.9,21.24,20.66,92122,192661645.0,2.75,-0.81,-0.17,3.1
2025-04-16,300790,20.66,20.49,20.89,20.01,93544,191350284.0,4.21,-1.96,-0.41,3.15
2025-04-17,300790,20.3,20.23,20.65,20.2,86261,175959576.0,2.2,-1.27,-0.26,2.9
2025-04-18,300790,20.1,20.41,20.75,20.1,97060,198551106.0,3.21,0.89,0.18,3.27
2025-04-21,300790,20.39,21.13,21.14,20.3,109562,227613482.0,4.12,3.53,0.72,3.69
2025-04-22,300790,21.02,20.68,21.18,20.67,90426,188531091.0,2.41,-2.13,-0.45,3.04
2025-04-23,300790,21.15,21.42,21.59,20.9,160808,342104992.0,3.34,3.58,0.74,5.41
2025-04-24,300790,21.38,21.15,21.77,20.91,134529,286055170.0,4.01,-1.26,-0.27,4.53
2025-04-25,300790,21.2,21.44,21.66,21.08,115363,246749913.0,2.74,1.37,0.29,3.88
2025-04-28,300790,21.31,21.36,21.71,21.08,124332,265241410.0,2.94,-0.37,-0.08,4.19
2025-04-29,300790,21.14,20.98,21.3,20.6,116030,243643020.0,3.28,-1.78,-0.38,3.91
2025-04-30,300790,21.21,21.45,21.62,21.15,141738,303158987.0,2.24,2.24,0.47,4.77
2025-05-06,300790,21.54,22.07,22.1,21.52,162671,355969104.0,2.7,2.89,0.62,5.48
2025-05-07,300790,22.42,21.85,22.5,21.52,173723,383122834.0,4.44,-1.0,-0.22,5.85
2025-05-08,300790,21.61,21.98,22.06,21.61,123812,271670305.0,2.06,0.59,0.13,4.17
2025-05-09,300790,21.98,21.36,22.0,21.08,120121,256958072.0,4.19,-2.82,-0.62,4.04
2025-05-12,300790,21.56,22.15,22.2,21.55,138042,302722949.0,3.04,3.7,0.79,4.65
2025-05-13,300790,22.39,21.85,22.48,21.77,133010,293578054.0,3.21,-1.35,-0.3,4.48
2025-05-14,300790,21.96,21.6,22.01,21.43,112887,244593570.0,2.65,-1.14,-0.25,3.8
2025-05-15,300790,21.61,20.8,21.62,20.8,108950,228707944.0,3.8,-3.7,-0.8,3.67
2025-05-16,300790,20.88,21.13,21.74,20.68,126692,269741833.0,5.1,1.59,0.33,4.26
2025-05-19,300790,21.12,20.89,21.2,20.57,83943,174324187.0,2.98,-1.14,-0.24,2.83
2025-05-20,300790,21.14,21.05,21.17,20.6,71530,149904596.0,2.73,0.77,0.16,2.41
2025-05-21,300790,20.96,20.63,20.96,20.51,93016,192126737.0,2.14,-2.0,-0.42,3.13
2025-05-22,300790,20.6,20.46,20.76,20.36,62666,128779142.0,1.94,-0.82,-0.17,2.11
2025-05-23,300790,20.45,19.83,20.52,19.81,96473,194802180.0,3.47,-3.08,-0.63,3.25
2025-05-26,300790,19.84,20.08,20.15,19.81,69957,139842684.0,1.71,1.26,0.25,2.35
2025-05-27,300790,20.02,19.7,20.08,19.66,73102,144528609.0,2.09,-1.89,-0.38,2.46
2025-05-28,300790,19.8,19.62,20.07,19.51,62104,122515267.0,2.84,-0.41,-0.08,2.09
2025-05-29,300790,19.63,20.55,20.74,19.63,163594,331887585.0,5.66,4.74,0.93,5.51
2025-05-30,300790,20.35,19.82,20.38,19.76,101412,202228963.0,3.02,-3.55,-0.73,3.41
2025-06-03,300790,19.65,19.75,19.96,19.65,56230,111260768.0,1.56,-0.35,-0.07,1.89
2025-06-04,300790,19.72,20.05,20.4,19.72,86147,172717520.0,3.44,1.52,0.3,2.9
2025-06-05,300790,20.13,20.79,20.88,19.94,155525,318683664.32,4.69,3.69,0.74,5.24
