日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,301191,92.77,81.22,94.98,81.22,24940,215665527.0,13.55,-20.0,-20.3,9.52
2025-04-08,301191,82.02,82.2,86.67,79.32,20356,168602444.0,9.05,1.21,0.98,7.77
2025-04-09,301191,80.3,85.9,87.2,75.6,22885,188900223.0,14.11,4.5,3.7,8.74
2025-04-10,301191,90.0,90.12,94.76,89.31,23116,212013680.0,6.34,4.91,4.22,8.82
2025-04-11,301191,89.0,91.99,94.7,88.0,18081,166225061.0,7.43,2.08,1.87,6.9
2025-04-14,301191,95.0,95.22,96.8,92.5,20724,195779661.0,4.67,3.51,3.23,7.91
2025-04-15,301191,94.7,92.26,94.97,91.5,13666,126743825.0,3.64,-3.11,-2.96,5.22
2025-04-16,301191,92.99,90.36,97.0,89.01,16639,153568046.0,8.66,-2.06,-1.9,6.35
2025-04-17,301191,90.31,90.05,93.08,89.49,10759,98092415.0,3.97,-0.34,-0.31,4.11
2025-04-18,301191,90.07,90.6,93.59,87.58,26291,238089466.0,6.67,0.61,0.55,10.04
2025-04-21,301191,90.0,89.85,90.18,87.0,23389,207362906.0,3.51,-0.83,-0.75,8.93
2025-04-22,301191,89.35,87.23,90.5,86.77,21387,189325362.0,4.15,-2.92,-2.62,8.16
2025-04-23,301191,88.0,90.27,91.79,88.0,23024,206614345.0,4.34,3.49,3.04,8.79
2025-04-24,301191,90.96,88.48,93.9,87.83,23601,213116138.0,6.72,-1.98,-1.79,9.01
2025-04-25,301191,88.9,88.92,91.31,88.2,15830,142371413.0,3.51,0.5,0.44,6.04
2025-04-28,301191,88.76,91.16,92.94,87.77,24047,217883627.0,5.81,2.52,2.24,9.18
2025-04-29,301191,85.0,78.42,85.0,77.77,55297,442421125.0,7.93,-13.98,-12.74,21.11
2025-04-30,301191,79.56,82.72,83.99,77.82,45014,365335147.0,7.87,5.48,4.3,17.19
2025-05-06,301191,84.61,86.8,86.89,82.36,27913,236832649.0,5.48,4.93,4.08,10.66
2025-05-07,301191,87.91,85.81,88.78,84.82,22217,192122096.0,4.56,-1.14,-0.99,8.48
2025-05-08,301191,85.81,87.6,88.41,85.5,21953,191595187.0,3.39,2.09,1.79,8.38
2025-05-09,301191,87.54,84.51,87.54,83.77,17688,150327360.0,4.3,-3.53,-3.09,6.75
2025-05-12,301191,85.51,85.69,85.86,84.39,17743,150980712.0,1.74,1.4,1.18,6.77
2025-05-13,301191,86.8,84.0,87.0,83.41,22702,193012218.0,4.19,-1.97,-1.69,8.67
2025-05-14,301191,84.0,82.6,85.17,82.19,19300,160830715.0,3.55,-1.67,-1.4,7.37
2025-05-15,301191,82.66,77.99,82.66,77.77,31820,251975314.0,5.92,-5.58,-4.61,12.15
2025-05-16,301191,78.0,79.66,81.65,76.6,24440,194507863.0,6.48,2.14,1.67,9.33
2025-05-19,301191,79.0,78.27,79.33,77.3,20963,163442582.0,2.55,-1.74,-1.39,8.0
2025-05-20,301191,78.28,77.84,78.65,76.9,15586,121253500.0,2.24,-0.55,-0.43,5.95
2025-05-21,301191,77.85,76.3,78.2,76.16,15488,118588174.0,2.62,-1.98,-1.54,5.91
2025-05-22,301191,76.3,75.39,76.99,75.08,16089,122082920.0,2.5,-1.19,-0.91,6.14
2025-05-23,301191,75.5,73.89,75.8,73.8,18091,135378348.0,2.65,-1.99,-1.5,6.91
2025-05-26,301191,73.89,76.86,77.1,73.42,22790,173137588.0,4.98,4.02,2.97,5.03
2025-05-27,301191,76.88,75.28,76.99,74.6,12635,95232167.0,3.11,-2.06,-1.58,2.79
2025-05-28,301191,75.3,75.53,76.25,74.86,10673,80663887.0,1.85,0.33,0.25,2.36
2025-05-29,301191,75.72,77.36,77.36,75.02,15790,120980962.0,3.1,2.42,1.83,3.49
2025-05-30,301191,76.91,75.05,77.28,73.9,17962,135024627.0,4.37,-2.99,-2.31,3.97
2025-06-03,301191,74.66,74.9,75.59,74.5,7733,58034307.0,1.45,-0.2,-0.15,1.71
2025-06-04,301191,75.3,76.54,77.36,75.29,17346,133034213.0,2.76,2.19,1.64,3.83
2025-06-05,301191,76.5,79.09,79.65,75.75,24634,192762147.58,5.1,3.33,2.55,5.44
