日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-07,002380,23.06,22.41,23.6,22.41,46807,106037029.6,4.78,-10.0,-2.49,3.3
2025-04-08,002380,21.81,20.17,22.14,20.17,151176,314072525.0,8.79,-10.0,-2.24,10.66
2025-04-09,002380,19.79,22.19,22.19,19.08,144418,301879842.0,15.42,10.01,2.02,10.19
2025-04-10,002380,22.85,23.02,23.66,22.74,138553,321558538.7,4.15,3.74,0.83,9.77
2025-04-11,002380,22.85,23.03,23.45,22.67,86482,200161416.0,3.39,0.04,0.01,6.1
2025-04-14,002380,23.26,22.86,23.4,22.7,77717,179148029.0,3.04,-0.74,-0.17,5.48
2025-04-15,002380,22.9,23.07,23.26,22.54,64191,146834178.0,3.15,0.92,0.21,4.53
2025-04-16,002380,22.82,22.29,22.93,21.9,63861,142740287.14,4.46,-3.38,-0.78,4.51
2025-04-17,002380,22.0,22.44,23.35,22.0,77781,177056146.0,6.06,0.67,0.15,5.49
2025-04-18,002380,22.33,22.37,22.65,22.17,36658,82081527.0,2.14,-0.31,-0.07,2.59
2025-04-21,002380,22.16,23.18,23.25,22.1,62620,143162056.0,5.14,3.62,0.81,4.42
2025-04-22,002380,23.18,23.06,23.3,22.86,47020,108483673.0,1.9,-0.52,-0.12,3.32
2025-04-23,002380,23.23,23.68,23.96,23.11,76834,180911950.0,3.69,2.69,0.62,5.42
2025-04-24,002380,23.59,23.5,24.01,23.13,89441,211249478.0,3.72,-0.76,-0.18,6.31
2025-04-25,002380,24.95,24.54,25.27,24.0,151819,374401766.0,5.4,4.43,1.04,10.71
2025-04-28,002380,24.53,24.05,24.99,23.88,89746,217926996.0,4.52,-2.0,-0.49,6.33
2025-04-29,002380,23.89,24.44,24.78,23.55,82540,200704122.62,5.11,1.62,0.39,5.82
2025-04-30,002380,24.5,25.16,25.46,24.26,95542,239240123.68,4.91,2.95,0.72,6.74
2025-05-06,002380,25.39,25.45,25.8,25.2,107356,272619530.36,2.38,1.15,0.29,7.57
2025-05-07,002380,25.71,25.27,25.88,24.95,90179,229431395.0,3.65,-0.71,-0.18,6.36
2025-05-08,002380,25.04,25.2,25.37,24.9,73355,184816630.0,1.86,-0.28,-0.07,5.17
2025-05-09,002380,25.27,24.9,25.27,24.65,54610,136207619.0,2.46,-1.19,-0.3,3.85
2025-05-12,002380,25.11,25.07,25.35,24.82,53121,133103703.0,2.13,0.68,0.17,3.75
2025-05-13,002380,25.29,24.76,25.35,24.63,57376,143076740.0,2.87,-1.24,-0.31,4.05
2025-05-14,002380,24.69,24.73,25.17,24.4,71788,178158259.0,3.11,-0.12,-0.03,5.06
2025-05-15,002380,24.59,23.83,24.6,23.79,63006,151377506.0,3.28,-3.64,-0.9,4.44
2025-05-16,002380,23.71,23.91,24.18,23.63,44321,106361296.0,2.31,0.34,0.08,3.13
2025-05-19,002380,24.22,24.01,24.8,23.92,58632,141920105.0,3.68,0.42,0.1,4.14
2025-05-20,002380,24.01,24.21,24.27,23.63,46615,111741271.0,2.67,0.83,0.2,3.29
2025-05-21,002380,24.18,23.8,24.18,23.55,44275,105193738.0,2.6,-1.69,-0.41,3.12
2025-05-22,002380,23.68,23.52,23.96,23.5,35153,83258347.0,1.93,-1.18,-0.28,2.48
2025-05-23,002380,23.41,23.4,24.1,23.21,45875,108622486.0,3.78,-0.51,-0.12,3.24
2025-05-26,002380,23.35,23.56,23.66,23.31,27678,65026750.0,1.5,0.68,0.16,1.95
2025-05-27,002380,23.56,23.29,23.56,23.15,28802,67065879.0,1.74,-1.15,-0.27,2.03
2025-05-28,002380,23.37,23.36,23.75,23.21,35669,83569070.0,2.32,0.3,0.07,2.52
2025-05-29,002380,23.4,23.97,24.05,23.39,49946,119347239.0,2.83,2.61,0.61,3.52
2025-05-30,002380,23.82,23.55,23.96,23.28,41557,97756320.0,2.84,-1.75,-0.42,2.93
2025-06-03,002380,23.28,23.75,23.8,23.28,30381,71992164.91,2.21,0.85,0.2,2.14
2025-06-04,002380,23.77,23.9,24.27,23.77,38792,93026361.0,2.11,0.63,0.15,2.74
2025-06-05,002380,24.4,24.63,24.92,24.16,113751,279391016.0,3.18,3.05,0.73,8.02
